^SAMPLE = GSM197899
!Sample_title = Adenoma component of a progressed adenoma (P13A_s06_b17)
!Sample_geo_accession = GSM197899
!Sample_status = Public on Oct 15 2008
!Sample_submission_date = Jun 05 2007
!Sample_last_update_date = Oct 15 2008
!Sample_type = genomic
!Sample_channel_count = 2
!Sample_source_name_ch1 = colon
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = Adenoma component of a progressed adenoma
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = as described in Weiss et al, Mol Pathol. 1999 Oct;52(5):243-51.
!Sample_label_ch1 = Cy3
!Sample_label_protocol_ch1 = as described by Snijders et al, Nat Genetics, volume 29, p 263-4
!Sample_source_name_ch2 = female Reference DNA
!Sample_organism_ch2 = Homo sapiens
!Sample_taxid_ch2 = 9606
!Sample_characteristics_ch2 = A pool of ten normal individuals
!Sample_molecule_ch2 = genomic DNA
!Sample_extract_protocol_ch2 = DNAzol (Invitrogen) according to manufacturer's protocol
!Sample_label_ch2 = Cy5
!Sample_label_protocol_ch2 = as described by Snijders et al, Nat Genetics, volume 29, p 263-4
!Sample_hyb_protocol = as described by Carvalho et al, Cell Oncol. 2006;28(5-6):283-94.
!Sample_scan_protocol = Microarray Scanner G2505B (Agilent Technologies), default settings
!Sample_description = n/a
!Sample_data_processing = Spots were quantified in ImaGene 5.6.1 software using default settings. BAC clones were positioned along the genome according to the July 2003 freeze. After exclusion of flagged spots, the average of the triplicate spots was calculated for each BAC clone and 2log ratios (tumour/normal reference signal) were normalised by subtraction of the mode value of BAC clones on chromosome 1-22. BAC clones with flagged spots were excluded from analysis.
!Sample_platform_id = GPL3442
!Sample_contact_name = Daoud,,Sie
!Sample_contact_email = d.sie@vumc.nl
!Sample_contact_phone = +31 20 4442428
!Sample_contact_laboratory = Microarray Core Facility
!Sample_contact_department = Pathology
!Sample_contact_institute = Vrije Universiteit Medical Center
!Sample_contact_address = De Boelelaan 1117
!Sample_contact_city = Amsterdam
!Sample_contact_zip/postal_code = 1081 HV
!Sample_contact_country = Netherlands
!Sample_supplementary_file = NONE
!Sample_series_id = GSE8067
!Sample_data_row_count = 15528
#ID_REF = 
#Signal Median CH1 = spot signal channel 1 (Cy3)
#Background Median CH1 = background signal of channel 1 (Cy3)
#Signal Median CH2 = spot signal channel 2 (Cy5)
#Background Median CH2 = background signal of channel 1 (Cy5)
#Log2ratio = 
#Flag = A flag to highlight spots that suffer from poor printing and other experimental artefacts (0 acceptable; 1-4 not acceptable)
#VALUE = same as UNF_VALUE but with flagged values removed
#UNF_VALUE = Normalized value of the log2ratio. Flagged features are excluded. Values where also deleted if the each triplicate had a Standard Deviation higher than 0.2.
!sample_table_begin
ID_REF	Signal Median CH1	Background Median CH1	Signal Median CH2	Background Median CH2	Log2ratio	Flag	VALUE	UNF_VALUE
1	17642.5	401.5	29946.5	122.5	-0.79	0		
2	17332	281.5	29306.5	154	-0.77	0		
3	17412	447.5	28883	109.5	-0.76	0		
4	23645.5	513.5	37582	190	-0.69	0	0.0038	0.0038
5	23070	509.5	35736	91	-0.66	0	0.0038	0.0038
6	24321	437.5	38170	143	-0.67	0	0.0038	0.0038
7	17011.5	533.5	29692.5	170.5	-0.84	0		
8	16678.5	322	29865.5	111	-0.86	0		
9	15864.5	520	29579	158.5	-0.94	0		
10	10277	490	16948	112	-0.78	0	-0.0093	-0.0093
11	10154	391	17815.5	116.5	-0.86	0	-0.0093	-0.0093
12	9605	265	18000	100.5	-0.94	0	-0.0093	-0.0093
13	15816.5	282.5	27737	125.5	-0.83	0		
14	15063.5	405.5	27524.5	110.5	-0.9	0		
15	15010.5	336	27467	115	-0.9	0		
16	13541	429	22714	77.5	-0.79	0	0.0038	0.0038
17	13731	338	23514	73	-0.81	0	0.0038	0.0038
18	13563	289	24603	56.5	-0.89	0	0.0038	0.0038
19	14535	304.5	26647.5	116.5	-0.9	0		
20	14792	392.5	26305	100	-0.86	0		
!sample_table_end
