^SAMPLE = GSM197680
!Sample_title = Carcinoma (F19C_s15_b16)
!Sample_geo_accession = GSM197680
!Sample_status = Public on Oct 15 2008
!Sample_submission_date = Jun 04 2007
!Sample_last_update_date = Oct 15 2008
!Sample_type = genomic
!Sample_channel_count = 2
!Sample_source_name_ch1 = colon
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = Carcinoma
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = protocol available on www.vumc.nl/microarrays
!Sample_label_ch1 = Cy3
!Sample_label_protocol_ch1 = as described by Snijders et al, Nat Genetics, volume 29, p 263-4
!Sample_source_name_ch2 = Female Reference DNA
!Sample_organism_ch2 = Homo sapiens
!Sample_taxid_ch2 = 9606
!Sample_characteristics_ch2 = A pool of ten normal individuals
!Sample_molecule_ch2 = genomic DNA
!Sample_extract_protocol_ch2 = DNAzol (Invitrogen) according to manufacturer's protocol
!Sample_label_ch2 = Cy5
!Sample_label_protocol_ch2 = as described by Snijders et al, Nat Genetics, volume 29, p 263-4
!Sample_hyb_protocol = as described by Carvalho et al, Cell Oncol. 2006;28(5-6):283-94.
!Sample_scan_protocol = Microarray Scanner G2505B (Agilent Technologies), default settings
!Sample_description = n/a
!Sample_data_processing = Spots were quantified in ImaGene 5.6.1 software using default settings. BAC clones were positioned along the genome according to the July 2003 freeze. After exclusion of flagged spots, the average of the triplicate spots was calculated for each BAC clone and 2log ratios (tumour/normal reference signal) were normalised by subtraction of the mode value of BAC clones on chromosome 1-22. BAC clones with flagged spots were excluded from analysis.
!Sample_platform_id = GPL3442
!Sample_contact_name = Daoud,,Sie
!Sample_contact_email = d.sie@vumc.nl
!Sample_contact_phone = +31 20 4442428
!Sample_contact_laboratory = Microarray Core Facility
!Sample_contact_department = Pathology
!Sample_contact_institute = Vrije Universiteit Medical Center
!Sample_contact_address = De Boelelaan 1117
!Sample_contact_city = Amsterdam
!Sample_contact_zip/postal_code = 1081 HV
!Sample_contact_country = Netherlands
!Sample_supplementary_file = NONE
!Sample_series_id = GSE8067
!Sample_data_row_count = 15528
#ID_REF = 
#Signal Median CH1 = spot signal channel 1 (Cy3)
#Background Median CH1 = background signal of channel 1 (Cy3)
#Signal Median CH2 = spot signal channel 2 (Cy5)
#Background Median CH2 = background signal of channel 1 (Cy5)
#Log2ratio = 
#Flag = A flag to highlight spots that suffer frmo poor prinitng and other experimental artefacts (0 acceptable; 1-4 not acceptable)
#VALUE = same as UNF_VALUE but with flagged values removed
#UNF_VALUE = Normalized value of the log2ratio. Flagged features are excluded. Values where also deleted if the each triplicate had a Standard Deviation higher than 0.2.
!sample_table_begin
ID_REF	Signal Median CH1	Background Median CH1	Signal Median CH2	Background Median CH2	Log2ratio	Flag	VALUE	UNF_VALUE
1	13085	210.5	17687	333.5	-0.43	0		
2	12325	238	17619	354.5	-0.51	0		
3	13302	199	17159	284	-0.36	0		
4	17266.5	156	22024	309	-0.34	0	-0.0074	-0.0074
5	15152	243	19350	401	-0.35	0	-0.0074	-0.0074
6	16777.5	252.5	20195.5	322	-0.27	0	-0.0074	-0.0074
7	12521.5	291	17607.5	313	-0.5	0		
8	12742	186	17480	328	-0.45	0		
9	12411.5	215	17139.5	354.5	-0.46	0		
10	7312	225.5	9395	318.5	-0.36	0	-0.0074	-0.0074
11	6888	202	9164	289.5	-0.41	0	-0.0074	-0.0074
12	6527.5	166	9298	286.5	-0.5	0	-0.0074	-0.0074
13	11467	115	15695	369	-0.43	0		
14	10630	173.5	14984	290.5	-0.49	0		
15	11701	154.5	16243	287.5	-0.47	0		
16	9871	141	13198.5	356.5	-0.4	0	-0.0074	-0.0074
17	9228	136	12429	305	-0.42	0	-0.0074	-0.0074
18	9023	102	12721	310	-0.48	0	-0.0074	-0.0074
19	8835	305	11302	381	-0.36	0		
20	10991	267	14854	341	-0.44	0		
!sample_table_end
