^SAMPLE = GSM197877
!Sample_title = Carcinoma component of a progressed adenoma (P3C1_s16_b14)
!Sample_geo_accession = GSM197877
!Sample_status = Public on Oct 15 2008
!Sample_submission_date = Jun 05 2007
!Sample_last_update_date = Oct 15 2008
!Sample_type = genomic
!Sample_channel_count = 2
!Sample_source_name_ch1 = colon
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = Carcinoma component of a progressed adenoma
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = as described in Weiss et al, Mol Pathol. 1999 Oct;52(5):243-51.
!Sample_label_ch1 = Cy3
!Sample_label_protocol_ch1 = as described by Snijders et al, Nat Genetics, volume 29, p 263-4
!Sample_source_name_ch2 = female Reference DNA
!Sample_organism_ch2 = Homo sapiens
!Sample_taxid_ch2 = 9606
!Sample_characteristics_ch2 = A pool of ten normal individuals
!Sample_molecule_ch2 = genomic DNA
!Sample_extract_protocol_ch2 = DNAzol (Invitrogen) according to manufacturer's protocol
!Sample_label_ch2 = Cy5
!Sample_label_protocol_ch2 = as described by Snijders et al, Nat Genetics, volume 29, p 263-4
!Sample_hyb_protocol = as described by Carvalho et al, Cell Oncol. 2006;28(5-6):283-94.
!Sample_scan_protocol = Microarray Scanner G2505B (Agilent Technologies), default settings
!Sample_description = n/a
!Sample_data_processing = Spots were quantified in ImaGene 5.6.1 software using default settings. BAC clones were positioned along the genome according to the July 2003 freeze. After exclusion of flagged spots, the average of the triplicate spots was calculated for each BAC clone and 2log ratios (tumour/normal reference signal) were normalised by subtraction of the mode value of BAC clones on chromosome 1-22. BAC clones with flagged spots were excluded from analysis.
!Sample_platform_id = GPL3441
!Sample_contact_name = Daoud,,Sie
!Sample_contact_email = d.sie@vumc.nl
!Sample_contact_phone = +31 20 4442428
!Sample_contact_laboratory = Microarray Core Facility
!Sample_contact_department = Pathology
!Sample_contact_institute = Vrije Universiteit Medical Center
!Sample_contact_address = De Boelelaan 1117
!Sample_contact_city = Amsterdam
!Sample_contact_zip/postal_code = 1081 HV
!Sample_contact_country = Netherlands
!Sample_supplementary_file = NONE
!Sample_series_id = GSE8067
!Sample_data_row_count = 15528
#ID_REF = 
#Signal Median CH1 = spot signal channel 1 (Cy3)
#Background Median CH1 = background signal of channel 1 (Cy3)
#Signal Median CH2 = spot signal channel 2 (Cy5)
#Background Median CH2 = background signal of channel 1 (Cy5)
#Log2ratio = 
#Flag = A flag to highlight spots that suffer from poor printing and other experimental artefacts (0 acceptable; 1-4 not acceptable)
#VALUE = same as UNF_VALUE but with flagged values removed
#UNF_VALUE = Normalized value of the log2ratio. Flagged features are excluded. Values where also deleted if the each triplicate had a Standard Deviation higher than 0.2.
!sample_table_begin
ID_REF	Signal Median CH1	Background Median CH1	Signal Median CH2	Background Median CH2	Log2ratio	Flag	VALUE	UNF_VALUE
1	15543.5	2200	17302	724	-0.31	0	-0.0065	-0.0065
2	16536	2141.5	18051.5	705	-0.27	0	-0.0065	-0.0065
3	17426.5	2252.5	18839.5	691.5	-0.26	0	-0.0065	-0.0065
4	13197	3393.5	12196	692.5	-0.23	0	0.2832	0.2832
5	13515	3875.5	12308	744.5	-0.26	0	0.2832	0.2832
6	12410	2891.5	11893	670	-0.24	0	0.2832	0.2832
7	15509	1809	19054	561	-0.43	0	0.0152	0.0152
8	14905	1636	18008	679	-0.39	0	0.0152	0.0152
9	15450	1454.5	18386	626.5	-0.34	0	0.0152	0.0152
10	11079	1493	12666	544.5	-0.34	0	0	0
11	10692	1504.5	12746.5	570.5	-0.41	0	0	0
12	12017	1964.5	13102	582	-0.32	0	0	0
13	17672.5	2110	21083.5	591.5	-0.4	0	0.0029	0.0029
14	16835.5	1885	21641.5	686.5	-0.49	0	0.0029	0.0029
15	16624	1686	20552	726	-0.41	0	0.0029	0.0029
16	17901.5	1821	20426	668.5	-0.3	0	0.0172	0.0172
17	17448	1743	21826	652	-0.43	0	0.0172	0.0172
18	17739	1979.5	20628	553.5	-0.35	0	0.0172	0.0172
19	23955.5	2063.5	30600.5	693	-0.45	0	0.0029	0.0029
20	25412	2327	28484.5	726.5	-0.27	0	0.0029	0.0029
!sample_table_end
