^SAMPLE = GSM197803
!Sample_title = Carcinoma (F3C_s65_b21)
!Sample_geo_accession = GSM197803
!Sample_status = Public on Oct 15 2008
!Sample_submission_date = Jun 04 2007
!Sample_last_update_date = Oct 15 2008
!Sample_type = genomic
!Sample_channel_count = 2
!Sample_source_name_ch1 = colon
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = Carcinoma
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = protocol available on www.vumc.nl/microarrays
!Sample_label_ch1 = Cy3
!Sample_label_protocol_ch1 = as described by Snijders et al, Nat Genetics, volume 29, p 263-4
!Sample_source_name_ch2 = male Reference DNA
!Sample_organism_ch2 = Homo sapiens
!Sample_taxid_ch2 = 9606
!Sample_characteristics_ch2 = A pool of ten normal individuals
!Sample_molecule_ch2 = genomic DNA
!Sample_extract_protocol_ch2 = DNAzol (Invitrogen) according to manufacturer's protocol
!Sample_label_ch2 = Cy5
!Sample_label_protocol_ch2 = as described by Snijders et al, Nat Genetics, volume 29, p 263-4
!Sample_hyb_protocol = as described by Carvalho et al, Cell Oncol. 2006;28(5-6):283-94.
!Sample_scan_protocol = Microarray Scanner G2505B (Agilent Technologies), default settings
!Sample_description = n/a
!Sample_data_processing = Spots were quantified in ImaGene 5.6.1 software using default settings. BAC clones were positioned along the genome according to the July 2003 freeze. After exclusion of flagged spots, the average of the triplicate spots was calculated for each BAC clone and 2log ratios (tumour/normal reference signal) were normalised by subtraction of the mode value of BAC clones on chromosome 1-22. BAC clones with flagged spots were excluded from analysis.
!Sample_platform_id = GPL3443
!Sample_contact_name = Daoud,,Sie
!Sample_contact_email = d.sie@vumc.nl
!Sample_contact_phone = +31 20 4442428
!Sample_contact_laboratory = Microarray Core Facility
!Sample_contact_department = Pathology
!Sample_contact_institute = Vrije Universiteit Medical Center
!Sample_contact_address = De Boelelaan 1117
!Sample_contact_city = Amsterdam
!Sample_contact_zip/postal_code = 1081 HV
!Sample_contact_country = Netherlands
!Sample_supplementary_file = NONE
!Sample_series_id = GSE8067
!Sample_data_row_count = 17328
#ID_REF = 
#Signal Median CH1 = spot signal channel 1 (Cy3)
#Background Median CH1 = background signal of channel 1 (Cy3)
#Signal Median CH2 = spot signal channel 2 (Cy5)
#Background Median CH2 = background signal of channel 1 (Cy5)
#Log2ratio = 
#Flag = A flag to highlight spots that suffer frmo poor prinitng and other experimental artefacts (0 acceptable; 1-4 not acceptable)
#VALUE = same as UNF_VALUE but with flagged values removed
#UNF_VALUE = Normalized value of the log2ratio. Flagged features are excluded. Values where also deleted if the each triplicate had a Standard Deviation higher than 0.2.
!sample_table_begin
ID_REF	Signal Median CH1	Background Median CH1	Signal Median CH2	Background Median CH2	Log2ratio	Flag	VALUE	UNF_VALUE
1	14272	534	11074.5	612.5	0.39	0	0.0685	0.0685
2	13043	540	11602.5	502	0.17	0	0.0685	0.0685
3	13513	505	10885.5	509	0.33	0	0.0685	0.0685
4	33846.5	466	32000	464	0.08	0	0.101	0.101
5	34164	459.5	31912	433	0.1	0	0.101	0.101
6	33955	481	32054	462	0.08	0	0.101	0.101
7	4243	445	4887	435	-0.23	0		
8	3370	486	9302	474.5	-1.61	0		
9	3656.5	575	7581	525	-1.2	0		
10	13408	351.5	16443	309	-0.31	0	-0.0695	-0.0695
11	13161	326	16283.5	314	-0.32	0	-0.0695	-0.0695
12	14263	350	16395	284	-0.21	3		-0.0695
13	1751	368	2032	265	-0.35	0		
14	3665	311	2088	264	0.88	0		
15	3709	330.5	2045	260.5	0.92	0		
16	19115	492	19626	466	-0.04	0	0.101	0.101
17	17135	572	18224	598.5	-0.09	0	0.101	0.101
18	17778.5	536	18402	571	-0.05	0	0.101	0.101
19	15645	488	14252	607	0.15	0	0.0105	0.0105
20	15473	595	13044	653	0.26	0	0.0105	0.0105
!sample_table_end
