^SAMPLE = GSM197653
!Sample_title = Adenoma component of a progressed adenoma (P31A_s48_b21)
!Sample_geo_accession = GSM197653
!Sample_status = Public on Oct 15 2008
!Sample_submission_date = Jun 04 2007
!Sample_last_update_date = Oct 15 2008
!Sample_type = genomic
!Sample_channel_count = 2
!Sample_source_name_ch1 = colon
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = Adenoma component of a progressed adenoma
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = as described in Weiss et al, Mol Pathol. 1999 Oct;52(5):243-51.
!Sample_label_ch1 = Cy3
!Sample_label_protocol_ch1 = as described by Snijders et al, Nat Genetics, volume 29, p 263-4
!Sample_source_name_ch2 = female Reference DNA
!Sample_organism_ch2 = Homo sapiens
!Sample_taxid_ch2 = 9606
!Sample_characteristics_ch2 = A pool of ten normal individuals
!Sample_molecule_ch2 = genomic DNA
!Sample_extract_protocol_ch2 = DNAzol (Invitrogen) according to manufacturer's protocol
!Sample_label_ch2 = Cy5
!Sample_label_protocol_ch2 = as described by Snijders et al, Nat Genetics, volume 29, p 263-4
!Sample_hyb_protocol = as described by Carvalho et al, Cell Oncol. 2006;28(5-6):283-94.
!Sample_scan_protocol = Microarray Scanner G2505B (Agilent Technologies), default settings
!Sample_description = n/a
!Sample_data_processing = Spots were quantified in ImaGene 5.6.1 software using default settings. BAC clones were positioned along the genome according to the July 2003 freeze. After exclusion of flagged spots, the average of the triplicate spots was calculated for each BAC clone and 2log ratios (tumour/normal reference signal) were normalised by subtraction of the mode value of BAC clones on chromosome 1-22. BAC clones with flagged spots were excluded from analysis.
!Sample_platform_id = GPL3443
!Sample_contact_name = Daoud,,Sie
!Sample_contact_email = d.sie@vumc.nl
!Sample_contact_phone = +31 20 4442428
!Sample_contact_laboratory = Microarray Core Facility
!Sample_contact_department = Pathology
!Sample_contact_institute = Vrije Universiteit Medical Center
!Sample_contact_address = De Boelelaan 1117
!Sample_contact_city = Amsterdam
!Sample_contact_zip/postal_code = 1081 HV
!Sample_contact_country = Netherlands
!Sample_supplementary_file = NONE
!Sample_series_id = GSE8067
!Sample_data_row_count = 17328
#ID_REF = 
#Signal Median CH1 = spot signal channel 1 (Cy3)
#Background Median CH1 = background signal of channel 1 (Cy3)
#Signal Median CH2 = spot signal channel 2 (Cy5)
#Background Median CH2 = background signal of channel 1 (Cy5)
#Log2ratio = 
#Flag = A flag to highlight spots that suffer from poor printing and other experimental artefacts (0 acceptable; 1-4 not acceptable)
#VALUE = same as UNF_VALUE but with flagged values removed
#UNF_VALUE = Normalized value of the log2ratio. Flagged features are excluded. Values where also deleted if the each triplicate had a Standard Deviation higher than 0.2.
!sample_table_begin
ID_REF	Signal Median CH1	Background Median CH1	Signal Median CH2	Background Median CH2	Log2ratio	Flag	VALUE	UNF_VALUE
1	8282	800	9419.5	389	-0.27	0	0.0798	0.0798
2	9078	809.5	8920	391	-0.04	0	0.0798	0.0798
3	8886	809	9638	442	-0.19	0	0.0798	0.0798
4	15251	822	15949	424	-0.11	0	0.1517	0.1517
5	14276	827	15623	402	-0.18	0	0.1517	0.1517
6	15274	699	15555.5	370.5	-0.06	0	0.1517	0.1517
7	6356.5	809.5	6648	370	-0.18	0		
8	5711	858	5500	350.5	-0.09	0		
9	6515	851	7041	403	-0.23	0		
10	7131.5	917.5	7435	416.5	-0.18	0	0.1517	0.1517
11	7373	895	7654	373.5	-0.17	0	0.1517	0.1517
12	7308	814	7790	381	-0.19	0	0.1517	0.1517
13	2011	840.5	2174	406.5	-0.59	0		
14	4409	886.5	1741	402	1.4	0		
15	3435	846	3160	411	-0.09	0		
16	9138	804	9371.5	423.5	-0.1	0	0.1517	0.1517
17	8919	908.5	9060	430	-0.11	0	0.1517	0.1517
18	9958.5	1016	9198	427	0.03	0	0.1517	0.1517
19	8078	1105	7591	494	-0.03	3		0.0832
20	6908.5	735	7650.5	416.5	-0.23	0	0.0832	0.0832
!sample_table_end
