^SAMPLE = GSM197891
!Sample_title = Adenoma component of a progressed adenoma (P10A_s22_b16)
!Sample_geo_accession = GSM197891
!Sample_status = Public on Oct 15 2008
!Sample_submission_date = Jun 05 2007
!Sample_last_update_date = Oct 15 2008
!Sample_type = genomic
!Sample_channel_count = 2
!Sample_source_name_ch1 = colon
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = Adenoma component of a progressed adenoma
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = as described in Weiss et al, Mol Pathol. 1999 Oct;52(5):243-51.
!Sample_label_ch1 = Cy3
!Sample_label_protocol_ch1 = as described by Snijders et al, Nat Genetics, volume 29, p 263-4
!Sample_source_name_ch2 = female Reference DNA
!Sample_organism_ch2 = Homo sapiens
!Sample_taxid_ch2 = 9606
!Sample_characteristics_ch2 = A pool of ten normal individuals
!Sample_molecule_ch2 = genomic DNA
!Sample_extract_protocol_ch2 = DNAzol (Invitrogen) according to manufacturer's protocol
!Sample_label_ch2 = Cy5
!Sample_label_protocol_ch2 = as described by Snijders et al, Nat Genetics, volume 29, p 263-4
!Sample_hyb_protocol = as described by Carvalho et al, Cell Oncol. 2006;28(5-6):283-94.
!Sample_scan_protocol = Microarray Scanner G2505B (Agilent Technologies), default settings
!Sample_description = n/a
!Sample_data_processing = Spots were quantified in ImaGene 5.6.1 software using default settings. BAC clones were positioned along the genome according to the July 2003 freeze. After exclusion of flagged spots, the average of the triplicate spots was calculated for each BAC clone and 2log ratios (tumour/normal reference signal) were normalised by subtraction of the mode value of BAC clones on chromosome 1-22. BAC clones with flagged spots were excluded from analysis.
!Sample_platform_id = GPL3442
!Sample_contact_name = Daoud,,Sie
!Sample_contact_email = d.sie@vumc.nl
!Sample_contact_phone = +31 20 4442428
!Sample_contact_laboratory = Microarray Core Facility
!Sample_contact_department = Pathology
!Sample_contact_institute = Vrije Universiteit Medical Center
!Sample_contact_address = De Boelelaan 1117
!Sample_contact_city = Amsterdam
!Sample_contact_zip/postal_code = 1081 HV
!Sample_contact_country = Netherlands
!Sample_supplementary_file = NONE
!Sample_series_id = GSE8067
!Sample_data_row_count = 15528
#ID_REF = 
#Signal Median CH1 = spot signal channel 1 (Cy3)
#Background Median CH1 = background signal of channel 1 (Cy3)
#Signal Median CH2 = spot signal channel 2 (Cy5)
#Background Median CH2 = background signal of channel 1 (Cy5)
#Log2ratio = 
#Flag = A flag to highlight spots that suffer from poor printing and other experimental artefacts (0 acceptable; 1-4 not acceptable)
#VALUE = same as UNF_VALUE but with flagged values removed
#UNF_VALUE = Normalized value of the log2ratio. Flagged features are excluded. Values where also deleted if the each triplicate had a Standard Deviation higher than 0.2.
!sample_table_begin
ID_REF	Signal Median CH1	Background Median CH1	Signal Median CH2	Background Median CH2	Log2ratio	Flag	VALUE	UNF_VALUE
1	8835	274	18815	186.5	-1.12	0		
2	8774	272.5	18692	168.5	-1.12	0		
3	8536	206	18104.5	231	-1.1	0		
4	15445	242.5	22045	206	-0.52	0	0.0198	0.0198
5	14011	231	21323	197	-0.62	0	0.0198	0.0198
6	15007	156	20724.5	151.5	-0.47	0	0.0198	0.0198
7	7010	180.5	15889	140	-1.21	0		
8	7304	214.5	15795	183.5	-1.14	0		
9	7993	187.5	16777	151	-1.09	0		
10	4995	117	9010	166	-0.86	0	-0.0345	-0.0345
11	4474	112	9174	131.5	-1.05	0	-0.0345	-0.0345
12	5116	156.5	9081	153	-0.85	0	-0.0345	-0.0345
13	6223	83	15030	138.5	-1.28	0		
14	6046.5	126.5	14984	117.5	-1.33	0		
15	6185.5	145.5	16478	191	-1.43	0		
16	5897	170	11531	121.5	-0.99	0	-0.0345	-0.0345
17	5943	104.5	11270	171.5	-0.93	0	-0.0345	-0.0345
18	5954	187	10788.5	109.5	-0.89	0	-0.0345	-0.0345
19	7010	202	14809	148.5	-1.11	0		
20	6417	183.5	14582	178	-1.21	0		
!sample_table_end
