^SAMPLE = GSM197887
!Sample_title = Adenoma component of a progressed adenoma (P8A_s18_b16)
!Sample_geo_accession = GSM197887
!Sample_status = Public on Oct 15 2008
!Sample_submission_date = Jun 05 2007
!Sample_last_update_date = Oct 15 2008
!Sample_type = genomic
!Sample_channel_count = 2
!Sample_source_name_ch1 = colon
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = Adenoma component of a progressed adenoma
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = as described in Weiss et al, Mol Pathol. 1999 Oct;52(5):243-51.
!Sample_label_ch1 = Cy3
!Sample_label_protocol_ch1 = as described by Snijders et al, Nat Genetics, volume 29, p 263-4
!Sample_source_name_ch2 = male Reference DNA
!Sample_organism_ch2 = Homo sapiens
!Sample_taxid_ch2 = 9606
!Sample_characteristics_ch2 = A pool of ten normal individuals
!Sample_molecule_ch2 = genomic DNA
!Sample_extract_protocol_ch2 = DNAzol (Invitrogen) according to manufacturer's protocol
!Sample_label_ch2 = Cy5
!Sample_label_protocol_ch2 = as described by Snijders et al, Nat Genetics, volume 29, p 263-4
!Sample_hyb_protocol = as described by Carvalho et al, Cell Oncol. 2006;28(5-6):283-94.
!Sample_scan_protocol = Microarray Scanner G2505B (Agilent Technologies), default settings
!Sample_description = n/a
!Sample_data_processing = Spots were quantified in ImaGene 5.6.1 software using default settings. BAC clones were positioned along the genome according to the July 2003 freeze. After exclusion of flagged spots, the average of the triplicate spots was calculated for each BAC clone and 2log ratios (tumour/normal reference signal) were normalised by subtraction of the mode value of BAC clones on chromosome 1-22. BAC clones with flagged spots were excluded from analysis.
!Sample_platform_id = GPL3442
!Sample_contact_name = Daoud,,Sie
!Sample_contact_email = d.sie@vumc.nl
!Sample_contact_phone = +31 20 4442428
!Sample_contact_laboratory = Microarray Core Facility
!Sample_contact_department = Pathology
!Sample_contact_institute = Vrije Universiteit Medical Center
!Sample_contact_address = De Boelelaan 1117
!Sample_contact_city = Amsterdam
!Sample_contact_zip/postal_code = 1081 HV
!Sample_contact_country = Netherlands
!Sample_supplementary_file = NONE
!Sample_series_id = GSE8067
!Sample_data_row_count = 15528
#ID_REF = 
#Signal Median CH1 = spot signal channel 1 (Cy3)
#Background Median CH1 = background signal of channel 1 (Cy3)
#Signal Median CH2 = spot signal channel 2 (Cy5)
#Background Median CH2 = background signal of channel 1 (Cy5)
#Log2ratio = 
#Flag = A flag to highlight spots that suffer from poor printing and other experimental artefacts (0 acceptable; 1-4 not acceptable)
#VALUE = same as UNF_VALUE but with flagged values removed
#UNF_VALUE = Normalized value of the log2ratio. Flagged features are excluded. Values where also deleted if the each triplicate had a Standard Deviation higher than 0.2.
!sample_table_begin
ID_REF	Signal Median CH1	Background Median CH1	Signal Median CH2	Background Median CH2	Log2ratio	Flag	VALUE	UNF_VALUE
1	8405	99	12959	107.5	-0.63	0		
2	8168	121	12980	94.5	-0.68	0		
3	9727	72.5	14623	130.5	-0.59	0		
4	10221.5	29	16160	76.5	-0.66	0	-0.035	-0.035
5	9751	20	15714	117.5	-0.68	0	-0.035	-0.035
6	9880.5	1	15986	74	-0.69	0	-0.035	-0.035
7	7853	0	13001	65.5	-0.72	0		
8	7636.5	91	12479.5	66	-0.72	0		
9	8072	0	12631	31.5	-0.64	0		
10	3459.5	0	6445	31	-0.89	0	-0.0601	-0.0601
11	3414	0.5	6442	36	-0.91	0	-0.0601	-0.0601
12	3634.5	0	6480.5	47	-0.82	0	-0.0601	-0.0601
13	6893.5	4	11517.5	83.5	-0.73	0		
14	6872.5	61.5	11914.5	71.5	-0.8	0		
15	7283	0	11840	24	-0.7	0		
16	4835	0	8348	53.5	-0.78	0	0.0263	0.0263
17	4671	0	8800	10	-0.91	0	0.0263	0.0263
18	4520	0	8632	49	-0.93	0	0.0263	0.0263
19	6875	56	11498	72	-0.74	0		
20	7089.5	1.5	10693.5	61	-0.59	0		
!sample_table_end
