^SAMPLE = GSM197903
!Sample_title = Adenoma component of a progressed adenoma (P15A_s10_b17)
!Sample_geo_accession = GSM197903
!Sample_status = Public on Oct 15 2008
!Sample_submission_date = Jun 05 2007
!Sample_last_update_date = Oct 15 2008
!Sample_type = genomic
!Sample_channel_count = 2
!Sample_source_name_ch1 = colon
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = Adenoma component of a progressed adenoma
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = as described in Weiss et al, Mol Pathol. 1999 Oct;52(5):243-51.
!Sample_label_ch1 = Cy3
!Sample_label_protocol_ch1 = as described by Snijders et al, Nat Genetics, volume 29, p 263-4
!Sample_source_name_ch2 = female Reference DNA
!Sample_organism_ch2 = Homo sapiens
!Sample_taxid_ch2 = 9606
!Sample_characteristics_ch2 = A pool of ten normal individuals
!Sample_molecule_ch2 = genomic DNA
!Sample_extract_protocol_ch2 = DNAzol (Invitrogen) according to manufacturer's protocol
!Sample_label_ch2 = Cy5
!Sample_label_protocol_ch2 = as described by Snijders et al, Nat Genetics, volume 29, p 263-4
!Sample_hyb_protocol = as described by Carvalho et al, Cell Oncol. 2006;28(5-6):283-94.
!Sample_scan_protocol = Microarray Scanner G2505B (Agilent Technologies), default settings
!Sample_description = n/a
!Sample_data_processing = Spots were quantified in ImaGene 5.6.1 software using default settings. BAC clones were positioned along the genome according to the July 2003 freeze. After exclusion of flagged spots, the average of the triplicate spots was calculated for each BAC clone and 2log ratios (tumour/normal reference signal) were normalised by subtraction of the mode value of BAC clones on chromosome 1-22. BAC clones with flagged spots were excluded from analysis.
!Sample_platform_id = GPL3442
!Sample_contact_name = Daoud,,Sie
!Sample_contact_email = d.sie@vumc.nl
!Sample_contact_phone = +31 20 4442428
!Sample_contact_laboratory = Microarray Core Facility
!Sample_contact_department = Pathology
!Sample_contact_institute = Vrije Universiteit Medical Center
!Sample_contact_address = De Boelelaan 1117
!Sample_contact_city = Amsterdam
!Sample_contact_zip/postal_code = 1081 HV
!Sample_contact_country = Netherlands
!Sample_supplementary_file = NONE
!Sample_series_id = GSE8067
!Sample_data_row_count = 15528
#ID_REF = 
#Signal Median CH1 = spot signal channel 1 (Cy3)
#Background Median CH1 = background signal of channel 1 (Cy3)
#Signal Median CH2 = spot signal channel 2 (Cy5)
#Background Median CH2 = background signal of channel 1 (Cy5)
#Log2ratio = 
#Flag = A flag to highlight spots that suffer from poor printing and other experimental artefacts (0 acceptable; 1-4 not acceptable)
#VALUE = same as UNF_VALUE but with flagged values removed
#UNF_VALUE = Normalized value of the log2ratio. Flagged features are excluded. Values where also deleted if the each triplicate had a Standard Deviation higher than 0.2.
!sample_table_begin
ID_REF	Signal Median CH1	Background Median CH1	Signal Median CH2	Background Median CH2	Log2ratio	Flag	VALUE	UNF_VALUE
1	12823	394	21399	66.5	-0.78	0		
2	12499	286	19845	23.5	-0.7	0		
3	11831	345	18746.5	24	-0.7	0		
4	18786.5	337	25544	33	-0.47	0	0.0966	0.0966
5	19582	355	26213.5	19.5	-0.45	0	0.0966	0.0966
6	19621	467	26287	46	-0.45	0	0.0966	0.0966
7	11197	322	19616.5	30	-0.85	0		
8	11261	342.5	19793	67.5	-0.85	0		
9	11274	313	19992	41	-0.86	0		
10	7673	339	12939.5	29.5	-0.82	0	0.019	0.019
11	7629.5	339.5	12932	34.5	-0.82	0	0.019	0.019
12	7861.5	212	13256	21	-0.79	0	0.019	0.019
13	10241	292.5	19307	36	-0.95	0		
14	10844	259.5	20079.5	32	-0.92	0		
15	10291	235	19932.5	31.5	-0.98	0		
16	9895	176.5	17308	0	-0.83	0	0.0966	0.0966
17	10248	211	17091	53.5	-0.76	0	0.0966	0.0966
18	11163	291	18077	44	-0.73	0	0.0966	0.0966
19	10529	440	18468	32.5	-0.87	0		
20	9952	313.5	17103	45	-0.82	0		
!sample_table_end
