^SAMPLE = GSM197875
!Sample_title = Adenoma component of a progressed adenoma (P3A1_s22_b14)
!Sample_geo_accession = GSM197875
!Sample_status = Public on Oct 15 2008
!Sample_submission_date = Jun 05 2007
!Sample_last_update_date = Oct 15 2008
!Sample_type = genomic
!Sample_channel_count = 2
!Sample_source_name_ch1 = colon
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = Adenoma component of a progressed adenoma
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = as described in Weiss et al, Mol Pathol. 1999 Oct;52(5):243-51.
!Sample_label_ch1 = Cy3
!Sample_label_protocol_ch1 = as described by Snijders et al, Nat Genetics, volume 29, p 263-4
!Sample_source_name_ch2 = female Reference DNA
!Sample_organism_ch2 = Homo sapiens
!Sample_taxid_ch2 = 9606
!Sample_characteristics_ch2 = A pool of ten normal individuals
!Sample_molecule_ch2 = genomic DNA
!Sample_extract_protocol_ch2 = DNAzol (Invitrogen) according to manufacturer's protocol
!Sample_label_ch2 = Cy5
!Sample_label_protocol_ch2 = as described by Snijders et al, Nat Genetics, volume 29, p 263-4
!Sample_hyb_protocol = as described by Carvalho et al, Cell Oncol. 2006;28(5-6):283-94.
!Sample_scan_protocol = Microarray Scanner G2505B (Agilent Technologies), default settings
!Sample_description = n/a
!Sample_data_processing = Spots were quantified in ImaGene 5.6.1 software using default settings. BAC clones were positioned along the genome according to the July 2003 freeze. After exclusion of flagged spots, the average of the triplicate spots was calculated for each BAC clone and 2log ratios (tumour/normal reference signal) were normalised by subtraction of the mode value of BAC clones on chromosome 1-22. BAC clones with flagged spots were excluded from analysis.
!Sample_platform_id = GPL3441
!Sample_contact_name = Daoud,,Sie
!Sample_contact_email = d.sie@vumc.nl
!Sample_contact_phone = +31 20 4442428
!Sample_contact_laboratory = Microarray Core Facility
!Sample_contact_department = Pathology
!Sample_contact_institute = Vrije Universiteit Medical Center
!Sample_contact_address = De Boelelaan 1117
!Sample_contact_city = Amsterdam
!Sample_contact_zip/postal_code = 1081 HV
!Sample_contact_country = Netherlands
!Sample_supplementary_file = NONE
!Sample_series_id = GSE8067
!Sample_data_row_count = 15528
#ID_REF = 
#Signal Median CH1 = spot signal channel 1 (Cy3)
#Background Median CH1 = background signal of channel 1 (Cy3)
#Signal Median CH2 = spot signal channel 2 (Cy5)
#Background Median CH2 = background signal of channel 1 (Cy5)
#Log2ratio = 
#Flag = A flag to highlight spots that suffer from poor printing and other experimental artefacts (0 acceptable; 1-4 not acceptable)
#VALUE = same as UNF_VALUE but with flagged values removed
#UNF_VALUE = Normalized value of the log2ratio. Flagged features are excluded. Values where also deleted if the each triplicate had a Standard Deviation higher than 0.2.
!sample_table_begin
ID_REF	Signal Median CH1	Background Median CH1	Signal Median CH2	Background Median CH2	Log2ratio	Flag	VALUE	UNF_VALUE
1	14320	2180	19728.5	728	-0.65	0	-0.0056	-0.0056
2	12446	1564	19819	774	-0.81	0	-0.0056	-0.0056
3	14620	2286	19250	726	-0.59	0	-0.0056	-0.0056
4	9428	3055.5	12873	687	-0.94	0	-0.0093	-0.0093
5	9366	2532.5	12170	731	-0.74	0	-0.0093	-0.0093
6	9457	2369.5	13225	577	-0.84	0	-0.0093	-0.0093
7	13543	1923	20110	662.5	-0.74	0	0.0271	0.0271
8	12876	1850.5	20435	692.5	-0.84	0	0.0271	0.0271
9	14926.5	1710.5	21333	814	-0.63	0	0.0271	0.0271
10	9751	1685	13610	687	-0.68	0	-0.0349	-0.0349
11	11271.5	1601	14969.5	607.5	-0.57	0	-0.0349	-0.0349
12	10497.5	1478	14768.5	628.5	-0.65	0	-0.0349	-0.0349
13	15810.5	1799	22558	567.5	-0.65	0	-0.0123	-0.0123
14	17378.5	2721.5	23795	658.5	-0.66	0	-0.0123	-0.0123
15	17291.5	2486	23551	746	-0.62	0	-0.0123	-0.0123
16	16877	2215.5	25165	727.5	-0.74	0	-0.0517	-0.0517
17	17031.5	2549.5	25500	692.5	-0.78	0	-0.0517	-0.0517
18	17450	2225	25707	791	-0.71	0	-0.0517	-0.0517
19	13582	2024.5	18745	715.5	-0.64	0	0.0641	0.0641
20	22390	2154	30182	792	-0.54	0	0.0641	0.0641
!sample_table_end
