^SAMPLE = GSM197907
!Sample_title = Adenoma component of a progressed adenoma (P17A_s64_b16)
!Sample_geo_accession = GSM197907
!Sample_status = Public on Oct 15 2008
!Sample_submission_date = Jun 05 2007
!Sample_last_update_date = Oct 15 2008
!Sample_type = genomic
!Sample_channel_count = 2
!Sample_source_name_ch1 = colon
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = Adenoma component of a progressed adenoma
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = as described in Weiss et al, Mol Pathol. 1999 Oct;52(5):243-51.
!Sample_label_ch1 = Cy3
!Sample_label_protocol_ch1 = as described by Snijders et al, Nat Genetics, volume 29, p 263-4
!Sample_source_name_ch2 = male Reference DNA
!Sample_organism_ch2 = Homo sapiens
!Sample_taxid_ch2 = 9606
!Sample_characteristics_ch2 = A pool of ten normal individuals
!Sample_molecule_ch2 = genomic DNA
!Sample_extract_protocol_ch2 = DNAzol (Invitrogen) according to manufacturer's protocol
!Sample_label_ch2 = Cy5
!Sample_label_protocol_ch2 = as described by Snijders et al, Nat Genetics, volume 29, p 263-4
!Sample_hyb_protocol = as described by Carvalho et al, Cell Oncol. 2006;28(5-6):283-94.
!Sample_scan_protocol = Microarray Scanner G2505B (Agilent Technologies), default settings
!Sample_description = n/a
!Sample_data_processing = Spots were quantified in ImaGene 5.6.1 software using default settings. BAC clones were positioned along the genome according to the July 2003 freeze. After exclusion of flagged spots, the average of the triplicate spots was calculated for each BAC clone and 2log ratios (tumour/normal reference signal) were normalised by subtraction of the mode value of BAC clones on chromosome 1-22. BAC clones with flagged spots were excluded from analysis.
!Sample_platform_id = GPL3442
!Sample_contact_name = Daoud,,Sie
!Sample_contact_email = d.sie@vumc.nl
!Sample_contact_phone = +31 20 4442428
!Sample_contact_laboratory = Microarray Core Facility
!Sample_contact_department = Pathology
!Sample_contact_institute = Vrije Universiteit Medical Center
!Sample_contact_address = De Boelelaan 1117
!Sample_contact_city = Amsterdam
!Sample_contact_zip/postal_code = 1081 HV
!Sample_contact_country = Netherlands
!Sample_supplementary_file = NONE
!Sample_series_id = GSE8067
!Sample_data_row_count = 15528
#ID_REF = 
#Signal Median CH1 = spot signal channel 1 (Cy3)
#Background Median CH1 = background signal of channel 1 (Cy3)
#Signal Median CH2 = spot signal channel 2 (Cy5)
#Background Median CH2 = background signal of channel 1 (Cy5)
#Log2ratio = 
#Flag = A flag to highlight spots that suffer from poor printing and other experimental artefacts (0 acceptable; 1-4 not acceptable)
#VALUE = same as UNF_VALUE but with flagged values removed
#UNF_VALUE = Normalized value of the log2ratio. Flagged features are excluded. Values where also deleted if the each triplicate had a Standard Deviation higher than 0.2.
!sample_table_begin
ID_REF	Signal Median CH1	Background Median CH1	Signal Median CH2	Background Median CH2	Log2ratio	Flag	VALUE	UNF_VALUE
1	3423	129	5846	121	-0.8	0		
2	3077	132.5	5205	125	-0.79	0		
3	3039.5	127	5133.5	118	-0.78	0		
4	3970.5	118	7052	118	-0.85	0	-0.0401	-0.0401
5	4092	118	7372.5	119	-0.87	0	-0.0401	-0.0401
6	3991	114	7221	120	-0.87	0	-0.0401	-0.0401
7	4244.5	116	7511.5	116	-0.84	0		
8	4360	116	7572	116	-0.81	0		
9	4298.5	114	7549	117	-0.83	0		
10	1932	111	3971	115	-1.08	0	-0.1226	-0.1226
11	1935	113	3893	118	-1.05	0	-0.1226	-0.1226
12	1919.5	112	4014.5	117	-1.11	0	-0.1226	-0.1226
13	4458	108	8098	116	-0.88	0		
14	4810.5	114	8846	119	-0.89	0		
15	4747	116	8538	118	-0.86	0		
16	2701.5	108	5268	118	-0.99	0	-0.0401	-0.0401
17	2610	109	4909	118	-0.94	0	-0.0401	-0.0401
18	2791	110	5399	120.5	-0.98	0	-0.0401	-0.0401
19	4299.5	137	7745	123	-0.87	0		
20	4040	143	7134	125	-0.85	3		
!sample_table_end
