^SAMPLE = GSM197916
!Sample_title = Carcinoma component of a progressed adenoma (P20C_s58_b21)
!Sample_geo_accession = GSM197916
!Sample_status = Public on Oct 15 2008
!Sample_submission_date = Jun 05 2007
!Sample_last_update_date = Oct 15 2008
!Sample_type = genomic
!Sample_channel_count = 2
!Sample_source_name_ch1 = colon
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = Carcinoma component of a progressed adenoma
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = as described in Weiss et al, Mol Pathol. 1999 Oct;52(5):243-51.
!Sample_label_ch1 = Cy3
!Sample_label_protocol_ch1 = as described by Snijders et al, Nat Genetics, volume 29, p 263-4
!Sample_source_name_ch2 = female Reference DNA
!Sample_organism_ch2 = Homo sapiens
!Sample_taxid_ch2 = 9606
!Sample_characteristics_ch2 = A pool of ten normal individuals
!Sample_molecule_ch2 = genomic DNA
!Sample_extract_protocol_ch2 = DNAzol (Invitrogen) according to manufacturer's protocol
!Sample_label_ch2 = Cy5
!Sample_label_protocol_ch2 = as described by Snijders et al, Nat Genetics, volume 29, p 263-4
!Sample_hyb_protocol = as described by Carvalho et al, Cell Oncol. 2006;28(5-6):283-94.
!Sample_scan_protocol = Microarray Scanner G2505B (Agilent Technologies), default settings
!Sample_description = n/a
!Sample_data_processing = Spots were quantified in ImaGene 5.6.1 software using default settings. BAC clones were positioned along the genome according to the July 2003 freeze. After exclusion of flagged spots, the average of the triplicate spots was calculated for each BAC clone and 2log ratios (tumour/normal reference signal) were normalised by subtraction of the mode value of BAC clones on chromosome 1-22. BAC clones with flagged spots were excluded from analysis.
!Sample_platform_id = GPL3443
!Sample_contact_name = Daoud,,Sie
!Sample_contact_email = d.sie@vumc.nl
!Sample_contact_phone = +31 20 4442428
!Sample_contact_laboratory = Microarray Core Facility
!Sample_contact_department = Pathology
!Sample_contact_institute = Vrije Universiteit Medical Center
!Sample_contact_address = De Boelelaan 1117
!Sample_contact_city = Amsterdam
!Sample_contact_zip/postal_code = 1081 HV
!Sample_contact_country = Netherlands
!Sample_supplementary_file = NONE
!Sample_series_id = GSE8067
!Sample_data_row_count = 17328
#ID_REF = 
#Signal Median CH1 = spot signal channel 1 (Cy3)
#Background Median CH1 = background signal of channel 1 (Cy3)
#Signal Median CH2 = spot signal channel 2 (Cy5)
#Background Median CH2 = background signal of channel 1 (Cy5)
#Log2ratio = 
#Flag = A flag to highlight spots that suffer from poor printing and other experimental artefacts (0 acceptable; 1-4 not acceptable)
#VALUE = same as UNF_VALUE but with flagged values removed
#UNF_VALUE = Normalized value of the log2ratio. Flagged features are excluded. Values where also deleted if the each triplicate had a Standard Deviation higher than 0.2.
!sample_table_begin
ID_REF	Signal Median CH1	Background Median CH1	Signal Median CH2	Background Median CH2	Log2ratio	Flag	VALUE	UNF_VALUE
1	4903	512	11161.5	130	-1.33	3		
2	8590.5	417	6453.5	123	0.37	0		
3	8724	417	11292.5	128.5	-0.43	0		
4	22844	392	31026.5	174	-0.46	0	0.0952	0.0952
5	20458	370	26615	139	-0.4	0	0.0952	0.0952
6	20997	385	28150	128	-0.44	0	0.0952	0.0952
7	4283	418	5467.5	135	-0.46	0		
8	4215	418	5278	134	-0.44	0		
9	5041.5	370.5	5256	141.5	-0.13	0		
10	9003	399	14265	130	-0.72	0	-0.0414	-0.0414
11	8930	378.5	13439.5	101.5	-0.64	0	-0.0414	-0.0414
12	9094	402	13325	120	-0.6	0	-0.0414	-0.0414
13	2211	322	1962	116	0.03	0	-0.0533	-0.0533
14	2705	395.5	2776	129	-0.2	0	-0.0533	-0.0533
15	2053	350	2707	100	-0.61	0	-0.0533	-0.0533
16	10867.5	440	15745	130	-0.58	0	0.0376	0.0376
17	10414	411	14666	138	-0.54	0	0.0376	0.0376
18	10031.5	509.5	14535.5	138	-0.6	0	0.0376	0.0376
19	7441	443	6389	97	0.15	0	-0.0533	-0.0533
20	3406	501	5352	107	-0.85	3		-0.0533
!sample_table_end
