^SAMPLE = GSM62969
!Sample_title = HCC95
!Sample_geo_accession = GSM62969
!Sample_status = Public on Feb 21 2006
!Sample_submission_date = Jul 04 2005
!Sample_last_update_date = Feb 21 2006
!Sample_type = genomic
!Sample_channel_count = 2
!Sample_source_name_ch1 = HCC95 Squamous Cell Carcinoma Cell Line
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = HCC95 Squamous Cell Carcinoma Cell Line
!Sample_molecule_ch1 = genomic DNA
!Sample_label_ch1 = Cyanine 5
!Sample_source_name_ch2 = Male genomic
!Sample_organism_ch2 = Homo sapiens
!Sample_taxid_ch2 = 9606
!Sample_characteristics_ch2 = NOVAGEN POOLED MALE REFERENCE GENOMIC DNA
!Sample_molecule_ch2 = genomic DNA
!Sample_label_ch2 = cyanine 3
!Sample_description = cyanine 5 = sample
!Sample_description = cyanine 3 = reference
!Sample_data_processing = N/A
!Sample_platform_id = GPL2043
!Sample_contact_name = William,Wallace,Lockwood
!Sample_contact_email = william.lockwood@nih.gov
!Sample_contact_institute = National Human Genome Research Institute
!Sample_contact_address = 50 South Drive
!Sample_contact_city = Bethesda
!Sample_contact_state = MD
!Sample_contact_zip/postal_code = 20892
!Sample_contact_country = USA
!Sample_supplementary_file = NONE
!Sample_series_id = GSE2922
!Sample_data_row_count = 104544
#ID_REF = 
#Spot Mean Intensity (w595) = Mean Spot Pixel Intensity - Cy3 channel
#Spot Mean Intensity (w685) = Mean Spot Pixel Intensity - Cy5 channel
#Background Median Intensity (w595) = Median Background Pixel Intensity - Cy3 channel
#Background Median Intensity (w685) = Median Background Pixel Intensity - Cy5 channel
#Spot Normalized Intensity (w595) = Spot Mean - Background Median
#Spot Normalized Intensity (w685) = Spot Mean - Background Median
#Spot SNR (w595) = Signal to noise ratio - Cy3
#Spot SNR (w685) = Signal to noise ratio - Cy5
#Spot Ratio (w595) = Cy3/Cy5
#Spot Ratio (w685) = Cy5/Cy3
#Spot Log2 Ratio (w595) = log2(Cy3/Cy5) (global mean set to "0")
#VALUE = log2(Cy5/Cy3) (global mean set to "0")
!sample_table_begin
ID_REF	Spot Mean Intensity (w595)	Spot Mean Intensity (w685)	Background Median Intensity (w595)	Background Median Intensity (w685)	Spot Normalized Intensity (w595)	Spot Normalized Intensity (w685)	Spot SNR (w595)	Spot SNR (w685)	Spot Ratio (w595)	Spot Ratio (w685)	Spot Log2 Ratio (w595)	VALUE
1	9165.68	6321.83	1662	2912	7503.68	3409.83	79.1106	54.3485	0.9107254	1.097974	-0.1349121	0.1348436
2	8752.28	4789.69	1720.5	2853.5	7031.78	1936.188	55.925	18.56033	1.503019	0.665296	0.5878633	-0.5879318
3	12561.47	6253.38	1749.5	2863	10811.97	3390.38	88.5579	30.70143	1.319784	0.7576635	0.4003022	-0.4003707
4	8872.19	6724.29	1744	2893	7128.19	3831.29	56.0924	61.2417	0.7699817	1.29867	-0.3771039	0.3770354
5	10041.1	5641.67	1691	2854	8350.1	2787.667	59.0178	36.9197	1.239646	0.8066437	0.309928	-0.3099965
6	11634.89	6933.89	1522	2832	10112.89	4101.89	67.7292	47.9844	1.020323	0.980035	0.02902634	-0.0290948
7	6991.44	5054.53	1602	2940	5389.44	2114.534	46.3415	27.6784	1.054814	0.9479898	0.07698817	-0.07705663
8	7908.59	6539.79	1682	2992	6226.59	3547.79	114.8119	62.664	0.7263381	1.376704	-0.4612869	0.4612184
9	7688.25	8188.01	1590	2970.5	6098.25	5217.51	82.9373	84.5966	0.483714	2.067239	-1.047774	1.047705
10	6151.5	5316.2	1519	2923.5	4632.5	2392.698	90.3599	35.4657	0.8012619	1.247972	-0.3196542	0.3195857
11	7241.14	5778.66	1484	2893	5757.14	2885.66	102.1263	29.85892	0.8256725	1.211076	-0.2763584	0.2762899
12	8346.88	5432.27	1494.5	2827.5	6852.38	2604.765	114.8929	55.2978	1.088728	0.9184597	0.1226432	-0.1227116
13	11550.39	5828.66	1603	2846	9947.39	2982.664	64.3178	30.18008	1.38023	0.7244827	0.4649084	-0.4649769
14	13050.86	8472.83	1799.5	2854	11251.36	5618.83	60.6446	38.3495	0.8287154	1.20663	-0.2710512	0.2709827
15	10777.35	6922.61	1820.5	2895	8956.85	4027.61	58.1604	36.472	0.920352	1.086489	-0.1197422	0.1196737
16	13126.66	6971.21	1755.5	2813.5	11371.16	4157.71	95.0136	46.7889	1.131871	0.8834506	0.1787102	-0.1787786
17	12509.53	7659.3	1691	2851	10818.53	4808.3	89.5736	55.7712	0.9311569	1.073882	-0.1029038	0.1028353
18	12974.67	9941.78	1519	2906	11455.67	7035.78	124.8913	72.8369	0.6738372	1.483968	-0.569528	0.5694595
19	8584.59	5682.38	1557	3013	7027.59	2669.381	125.1755	28.03596	1.089538	0.9177765	0.1237168	-0.1237852
20	8477.34	5716.46	1487	2977	6990.34	2739.457	106.804	34.0134	1.05604	0.9468886	0.07866497	-0.07873343
!sample_table_end
