^SAMPLE = GSM35655
!Sample_title = array-CGH - AOA5
!Sample_geo_accession = GSM35655
!Sample_status = Public on May 27 2005
!Sample_submission_date = Nov 19 2004
!Sample_last_update_date = May 29 2005
!Sample_type = genomic
!Sample_channel_count = 2
!Sample_source_name_ch1 = female reference
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_molecule_ch1 = genomic DNA
!Sample_source_name_ch2 = AOA5
!Sample_organism_ch2 = Homo sapiens
!Sample_taxid_ch2 = 9606
!Sample_molecule_ch2 = genomic DNA
!Sample_description = Simple annotation: tumor, Brain
!Sample_description = Image: http://genome-www5.stanford.edu/MicroArray/gifs/2004-04/51508.gif; format: GIF
!Sample_description = Label_ch1 = Cy3
!Sample_description = Label_ch2 = Cy5
!Sample_description = Scanning parameters - Channel 1; Parameters for laser scanning of a hybridized array in channel 1.; Protocol Type = Scanning parameters; Parameter Scanner Make = Axon Instruments (V1.00); Parameter Scan Temperature = 32.34; Parameter Scan Time = 16:13:53; Parameter PMT Volts = 470; Parameter Scan Date = 2004-03-26; Parameter Pixel Size = 10; Parameter Laser on time = 80698; Parameter Focus Position = 0; Parameter Scanner Model = GenePix 4000B [84947]; Parameter Laser Power = 4.10; Parameter Scan Power = 100; Parameter Scanning software version = 2.0.2.6; Parameter Scanning software = AxImageIO; Performer: Markus,,Bredel
!Sample_description = Scanning parameters - Channel 2; Parameters for laser scanning of a hybridized array in channel 2.; Protocol Type = Scanning parameters; Parameter Scanner Make = Axon Instruments (V1.00); Parameter Scan Temperature = 32.34; Parameter Scan Time = 16:13:53; Parameter PMT Volts = 640; Parameter Scan Date = 2004-03-26; Parameter Pixel Size = 10; Parameter Laser on time = 150155; Parameter Focus Position = 0; Parameter Scanner Model = GenePix 4000B [84947]; Parameter Laser Power = 3.51; Parameter Scanning software version = 2.0.2.6; Parameter Scan Power = 100; Parameter Scanning software = AxImageIO; Performer: Markus,,Bredel
!Sample_platform_id = GPL1715
!Sample_contact_name = Markus,,Bredel
!Sample_contact_email = mbredel@stanford.edu
!Sample_contact_phone = 650-498-6012
!Sample_contact_institute = Stanford University School of Medicine
!Sample_contact_address =  
!Sample_contact_city = Stanford
!Sample_contact_state = CA
!Sample_contact_zip/postal_code = 94305
!Sample_contact_country = USA
!Sample_supplementary_file = NONE
!Sample_series_id = GSE1991
!Sample_data_row_count = 41664
#ID_REF = ID_REF
#CH2IN_MEAN = Normalized value of mean Channel 2 (usually 635 nm) intensity (CH2I_MEAN/Normalization factor).; Type: integer; Scale: linear_scale; Channel: Cy5 channel
#CH2BN_MEDIAN = Normalized value of median Channel 2 (usually 635 nm) background (CH2B_MEDIAN/Normalization factor).; Type: integer; Scale: linear_scale; Channel: Cy5 channel; Background
#CH2DN_MEAN = Normalized value of mean Channel 2 (usually 635 nm) intensity with normalized background subtracted (CH2IN_MEAN - CH2BN_MEDIAN).; Type: integer; Scale: linear_scale; Channel: Cy5 channel
#RAT2N_MEAN = Type: float; Scale: linear_scale
#CH2IN_MEDIAN = Normalized value of median Channel 2 (usually 635 nm) intensity (CH2I_MEDIAN/Normalization factor).; Type: integer; Scale: linear_scale
#CH2DN_MEDIAN = Normalized value of median Channel 2 (usually 635 nm) intensity with normalized background subtracted (CH2IN_MEDIAN - CH2BN_MEDIAN).; Type: integer; Scale: linear_scale
#RAT1N_MEAN = Ratio of the means of Channel 1 (usually 532 nm) intensity to normalized Channel 2 (usually 635 nm) intensity with median background subtracted (CH1D_MEAN/CH2DN_MEAN). Channel 1/Channel 2 ratio normalized or Green/Red ratio normalized.; Type: float; Scale: linear_scale
#RAT2N_MEDIAN = Channel 2/Channel 1 ratio normalized, RAT2_MEDIAN/Normalization factor or Red/Green median ratio normalized.; Type: float; Scale: linear_scale
#VALUE = Log (base 2) of the ratio of the mean of Channel 2 (usually 635 nm) to Channel 1 (usually 532 nm) [log (base 2) (RAT2N_MEAN)].; Type: float; Scale: log_base_2
#LOG_RAT2N_MEDIAN = Log (base 2) of the ratio of the median of Channel 2 (usually 635 nm) to Channel 1 (usually 532 nm) [log (base 2) (RAT2N_MEDIAN)].; Type: float; Scale: log_base_2
#CH1I_MEAN = Mean feature pixel intensity at wavelength 532 nm.; Type: integer; Scale: linear_scale
#CH2I_MEAN = Mean feature pixel intensity at wavelength 635 nm.; Type: integer; Scale: linear_scale
#CH1B_MEDIAN = The median feature background intensity at wavelength 532 nm.; Type: integer; Scale: linear_scale; Channel: Cy3 Channel; Background
#CH2B_MEDIAN = The median feature background intensity at wavelength 635 nm.; Type: integer; Scale: linear_scale; Channel: Cy5 channel; Background
#CH1D_MEAN = The mean feature pixel intensity at wavelength 532 nm with the median background subtracted.; Type: integer; Scale: linear_scale; Channel: Cy3 Channel
#CH2D_MEAN = .The mean feature pixel intensity at wavelength 635 nm with the median background subtracted.; Type: integer; Scale: linear_scale; Channel: Cy5 channel
#CH1I_MEDIAN = Median feature pixel intensity at wavelength 532 nm.; Type: integer; Scale: linear_scale
#CH2I_MEDIAN = Median feature pixel intensity at wavelength 635 nm.; Type: integer; Scale: linear_scale
#CH1B_MEAN = The mean feature background intensity at wavelength 532 nm.; Type: integer; Scale: linear_scale; Background
#CH2B_MEAN = The mean feature background intensity at wavelength 635 nm.; Type: integer; Scale: linear_scale; Background
#CH1D_MEDIAN = The median feature pixel intensity at wavelength 532 nm with the median background subtracted.; Type: integer; Scale: linear_scale
#CH2D_MEDIAN = The median feature pixel intensity at wavelength 635 nm with the median background subtracted.; Type: integer; Scale: linear_scale
#CH1_PER_SAT = The percentage of feature pixels at wavelength 532 nm that are saturated.; Type: integer; Scale: linear_scale
#CH2_PER_SAT = The percentage of feature pixels at wavelength 635 nm that are saturated.; Type: integer; Scale: linear_scale
#CH1I_SD = The standard deviation of the feature intensity at wavelength 532 nm.; Type: integer; Scale: linear_scale; Channel: Cy3 Channel
#CH2I_SD = The standard deviation of the feature pixel intensity at wavelength 635 nm.; Type: integer; Scale: linear_scale; Channel: Cy5 channel
#CH1B_SD = The standard deviation of the feature background intensity at wavelength 532 nm.; Type: float; Scale: linear_scale; Channel: Cy3 Channel; Background
#CH2B_SD = The standard deviation of the feature background intensity at wavelength 635 nm.; Type: integer; Scale: linear_scale; Channel: Cy5 channel; Background
#PERGTBCH1I_1SD = The percentage of feature pixels with intensities more than one standard deviation above the background pixel intensity, at wavelength 532 nm.; Type: integer; Scale: linear_scale
#PERGTBCH2I_1SD = The percentage of feature pixels with intensities more than one standard deviation above the background pixel intensity, at wavelength 635 nm.; Type: integer; Scale: linear_scale
#PERGTBCH1I_2SD = The percentage of feature pixels with intensities more than two standard deviations above the background pixel intensity, at wavelength 532 nm.; Type: integer; Scale: linear_scale
#PERGTBCH2I_2SD = The percentage of feature pixels with intensities more than two standard deviations above the background pixel intensity, at wavelength 532 nm.; Type: integer; Scale: linear_scale
#SUM_MEAN = The sum of the arithmetic mean intensities for each wavelength, with the median background subtracted.; Type: integer; Scale: linear_scale
#SUM_MEDIAN = The sum of the median intensities for each wavelength, with the median background subtracted.; Type: integer; Scale: linear_scale
#RAT1_MEAN = Ratio of the arithmetic mean intensities of each spot for each wavelength, with the median background subtracted. Channel 1/Channel 2 ratio, (CH1I_MEAN - CH1B_MEDIAN)/(CH2I_MEAN - CH2B_MEDIAN) or Green/Red ratio.; Type: float; Scale: linear_scale
#RAT2_MEAN = The ratio of the arithmetic mean intensities of each feature for each wavelength, with the median background subtracted.; Type: float; Scale: linear_scale
#RAT2_MEDIAN = The ratio of the median intensities of each feature for each wavelength, with the median background subtracted.; Type: float; Scale: linear_scale
#PIX_RAT2_MEAN = The geometric mean of the pixel-by-pixel ratios of pixel intensities, with the median background subtracted.; Type: float; Scale: linear_scale
#PIX_RAT2_MEDIAN = The median of pixel-by-pixel ratios of pixel intensities, with the median background subtracted.; Type: float; Scale: linear_scale
#RAT2_SD = The geometric standard deviation of the pixel intensity ratios.; Type: float; Scale: linear_scale
#TOT_SPIX = The total number of feature pixels.; Type: integer; Scale: linear_scale
#TOT_BPIX = The total number of background pixels.; Type: integer; Scale: linear_scale
#REGR = The regression ratio of every pixel in a 2-feature-diameter circle around the center of the feature.; Type: float; Scale: linear_scale
#CORR = The correlation between channel1 (Cy3) & Channel 2 (Cy5) pixels within the spot, and is a useful quality control parameter. Generally, high values imply better fit & good spot quality.; Type: float; Scale: linear_scale
#DIAMETER = The diameter in um of the feature-indicator.; Type: integer; Scale: linear_scale
#X_COORD = X-coordinate of the center of the spot-indicator associated with the spot, where (0,0) is the top left of the image.; Type: integer; Scale: linear_scale
#Y_COORD = Y-coordinate of the center of the spot-indicator associated with the spot, where (0,0) is the top left of the image.; Type: integer; Scale: linear_scale
#TOP = Box top: int(((centerX - radius) - Xoffset) / pixelSize).; Type: integer; Scale: linear_scale
#BOT = Box bottom: int(((centerX + radius) - Xoffset) / pixelSize).; Type: integer; Scale: linear_scale
#LEFT = Box left: int(((centerY - radius) - yoffset) / pixelSize).; Type: integer; Scale: linear_scale
#RIGHT = Box right: int(((centerY + radius) - yoffset) / pixelSize); Type: integer; Scale: linear_scale
#FLAG = The type of flag associated with a feature: -100 = user-flagged null spot; -50 = software-flagged null spot; 0 = spot valid.; Type: integer; Scale: linear_scale
!sample_table_begin
ID_REF	CH2IN_MEAN	CH2BN_MEDIAN	CH2DN_MEAN	RAT2N_MEAN	CH2IN_MEDIAN	CH2DN_MEDIAN	RAT1N_MEAN	RAT2N_MEDIAN	VALUE	LOG_RAT2N_MEDIAN	CH1I_MEAN	CH2I_MEAN	CH1B_MEDIAN	CH2B_MEDIAN	CH1D_MEAN	CH2D_MEAN	CH1I_MEDIAN	CH2I_MEDIAN	CH1B_MEAN	CH2B_MEAN	CH1D_MEDIAN	CH2D_MEDIAN	CH1_PER_SAT	CH2_PER_SAT	CH1I_SD	CH2I_SD	CH1B_SD	CH2B_SD	PERGTBCH1I_1SD	PERGTBCH2I_1SD	PERGTBCH1I_2SD	PERGTBCH2I_2SD	SUM_MEAN	SUM_MEDIAN	RAT1_MEAN	RAT2_MEAN	RAT2_MEDIAN	PIX_RAT2_MEAN	PIX_RAT2_MEDIAN	RAT2_SD	TOT_SPIX	TOT_BPIX	REGR	CORR	DIAMETER	X_COORD	Y_COORD	TOP	BOT	LEFT	RIGHT	FLAG
1	369	134	235	.79	358	224	1.266	.743	-.34	-.429	382	429	85	156	297	273	387	417	86	160	302	261	0	0	97	109	12	33	100	100	100	98	570	563	1.088	.919	.864	.898	.898	1.368	68	259	.94	.93	90	2040	6670	38	47	31	40	0
2	302	127	174	.344	266	139	2.906	.282	-1.539	-1.824	593	351	86	148	507	203	579	310	88	153	493	162	0	0	196	131	14	36	100	100	100	92	710	655	2.498	.4	.329	.365	.359	1.588	57	188	.403	.85	80	2180	6670	39	47	46	54	0
3	602	131	470	.757	623	492	1.321	.715	-.402	-.485	708	700	87	153	621	547	775	725	88	157	688	572	0	0	204	144	13	35	100	100	100	100	1168	1260	1.135	.881	.831	.904	.849	1.294	72	250	.849	.96	90	2320	6660	37	46	59	68	0
4	350	133	217	.593	338	205	1.685	.534	-.753	-.905	454	407	89	155	365	252	472	393	90	157	383	238	0	0	107	77	13	38	100	100	100	100	617	621	1.448	.69	.621	.697	.672	1.414	51	151	.658	.9	70	2470	6660	38	45	75	82	0
5	732	133	599	.785	731	597	1.274	.739	-.349	-.436	851	852	88	155	763	697	896	850	88	159	808	695	0	0	197	155	13	34	100	100	100	100	1460	1503	1.095	.913	.86	.926	.889	1.283	88	322	.89	.96	100	2630	6660	37	47	90	100	0
6	184	147	37	.108	179	32	9.227	.098	-3.206	-3.358	431	214	90	171	341	43	416	208	91	178	326	37	0	0	72	56	14	38	100	48	100	17	384	363	7.93	.126	.113	.123	.144	2.852	35	155	.099	.27	70	2770	6660	38	45	105	112	0
7	492	149	343	.69	488	339	1.449	.657	-.535	-.607	585	572	88	173	497	399	605	568	89	177	517	395	0	0	123	118	13	39	100	100	100	100	896	912	1.246	.803	.764	.795	.798	1.298	76	276	.803	.94	100	2920	6660	37	47	119	129	0
8	619	156	462	.748	628	472	1.337	.697	-.419	-.521	708	720	90	182	618	538	767	731	96	182	677	549	0	0	167	128	65	38	100	100	100	100	1156	1226	1.149	.871	.811	.883	.825	1.263	76	174	.845	.96	90	3050	6660	37	46	132	141	0
9	477	153	324	.773	468	315	1.293	.717	-.371	-.481	511	555	92	178	419	377	531	544	97	180	439	366	0	0	109	110	53	38	100	100	100	100	796	805	1.111	.9	.834	.891	.892	1.363	73	266	.84	.87	100	3200	6660	37	47	147	157	0
10	754	154	600	.696	761	608	1.437	.661	-.523	-.597	956	877	94	179	862	698	1013	886	95	180	919	707	0	0	236	197	15	37	100	100	100	100	1560	1626	1.235	.81	.769	.81	.791	1.262	74	263	.787	.96	100	3350	6660	37	47	162	172	0
11	421	157	264	.776	413	256	1.289	.721	-.366	-.471	437	490	97	183	340	307	452	481	125	183	355	298	0	0	86	70	242	37	83	100	4	100	647	653	1.107	.903	.839	.913	.892	1.347	66	228	.9	.93	90	3490	6650	36	45	176	185	0
12	478	156	321	.726	475	319	1.378	.668	-.463	-.581	538	556	95	182	443	374	572	553	98	182	477	371	0	0	141	107	16	37	100	100	100	100	817	848	1.184	.844	.778	.863	.853	1.408	68	244	.827	.93	90	3640	6650	36	45	191	200	0
13	686	153	533	.896	709	556	1.117	.91	-.159	-.136	688	798	93	178	595	620	704	825	94	179	611	647	0	0	178	182	15	36	100	100	100	100	1215	1258	.96	1.042	1.059	1.05	1.005	1.279	75	281	1.038	.97	100	3790	6660	37	47	206	216	0
14	849	159	690	.912	862	703	1.097	.875	-.133	-.192	851	988	94	185	757	803	897	1003	95	186	803	818	0	0	212	211	14	40	100	100	100	100	1560	1621	.943	1.061	1.019	1.067	1.027	1.289	79	276	1.04	.96	100	3940	6660	37	47	221	231	0
15	421	166	255	.692	414	248	1.446	.7	-.532	-.515	470	490	101	193	369	297	456	482	104	198	355	289	0	0	152	95	22	49	100	100	100	98	666	644	1.242	.805	.814	.807	.836	1.386	67	212	.734	.88	90	4080	6650	36	45	235	244	0
16	1012	165	847	.666	951	786	1.503	.621	-.587	-.687	1370	1177	98	192	1272	985	1364	1107	148	197	1266	915	0	0	495	412	669	45	85	100	38	100	2257	2181	1.291	.774	.723	.789	.725	1.414	76	207	.249	.49	90	4220	6650	36	45	249	258	0
17	791	158	633	.909	793	635	1.1	.852	-.138	-.23	791	920	95	184	696	736	840	923	130	188	745	739	0	0	185	186	570	39	79	100	0	100	1432	1484	.946	1.057	.992	1.068	1.073	1.267	73	285	1.051	.96	100	4370	6650	36	46	264	274	0
18	841	165	676	.804	856	691	1.243	.793	-.314	-.334	944	979	103	192	841	787	974	996	104	200	871	804	0	0	219	201	17	46	100	100	100	100	1628	1675	1.069	.936	.923	.936	.925	1.235	71	200	.909	.97	90	4510	6650	36	45	278	287	0
19	2512	159	2353	1.096	2534	2375	.912	1.037	.133	.053	2246	2923	100	185	2146	2738	2390	2949	102	191	2290	2764	0	0	577	751	17	45	100	100	100	100	4884	5054	.784	1.276	1.207	1.28	1.284	1.276	93	255	1.276	.97	100	4670	6650	36	46	294	304	0
20	580	160	420	.831	578	418	1.204	.772	-.268	-.373	603	675	97	186	506	489	638	672	100	190	541	486	0	0	130	109	17	45	100	100	100	100	995	1027	1.035	.966	.898	.979	.96	1.244	77	278	.956	.96	100	4810	6650	36	46	308	318	0
!sample_table_end
