^SAMPLE = GSM91926
!Sample_title = 22Rv1vsXY
!Sample_geo_accession = GSM91926
!Sample_status = Public on Jan 12 2006
!Sample_submission_date = Jan 11 2006
!Sample_last_update_date = Sep 22 2006
!Sample_type = genomic
!Sample_channel_count = 2
!Sample_source_name_ch1 = XY genomic DNA
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = XY genomic DNA
!Sample_molecule_ch1 = genomic DNA
!Sample_label_ch1 = Cy3
!Sample_source_name_ch2 = 22Rv1 genomic DNA
!Sample_organism_ch2 = Homo sapiens
!Sample_taxid_ch2 = 9606
!Sample_characteristics_ch2 = 22Rv1 genomic DNA
!Sample_molecule_ch2 = genomic DNA
!Sample_label_ch2 = Cy5
!Sample_description = Simple annotation: prostate cancer, aCGH cell line
!Sample_description = Image: http://smd.stanford.edu/MicroArray/gifs/2002-11/34957.gif
!Sample_data_processing = VALUE is Log (base 2) of the ratio of the median of Channel 2 (usually 635 nm) to Channel 1 (usually 532 nm)
!Sample_platform_id = GPL3355
!Sample_contact_name = ,,Stanford Microarray Database
!Sample_contact_email = array@genome.stanford.edu
!Sample_contact_phone = 650-498-6012
!Sample_contact_department = Stanford University, School of Medicine
!Sample_contact_institute = Stanford Microarray Database (SMD)
!Sample_contact_address = 300 Pasteur Drive
!Sample_contact_city = Stanford
!Sample_contact_state = CA
!Sample_contact_zip/postal_code = 94305
!Sample_contact_country = USA
!Sample_contact_web_link = http://genome-www5.stanford.edu/
!Sample_supplementary_file = NONE
!Sample_series_id = GSE4017
!Sample_series_id = GSE4396
!Sample_data_row_count = 43008
#ID_REF = ID_REF
#CH1I_MEAN = Mean feature pixel intensity at wavelength 532 nm.; Type: integer; Scale: linear_scale
#CH2I_MEAN = Mean feature pixel intensity at wavelength 635 nm.; Type: integer; Scale: linear_scale
#CH1B_MEDIAN = The median feature background intensity at wavelength 532 nm.; Type: integer; Scale: linear_scale; Channel: Cy3 Channel; Background
#CH2B_MEDIAN = The median feature background intensity at wavelength 635 nm.; Type: integer; Scale: linear_scale; Channel: Cy5 channel; Background
#CH1D_MEAN = The mean feature pixel intensity at wavelength 532 nm with the median background subtracted.; Type: integer; Scale: linear_scale; Channel: Cy3 Channel
#CH2D_MEAN = .The mean feature pixel intensity at wavelength 635 nm with the median background subtracted.; Type: integer; Scale: linear_scale; Channel: Cy5 channel
#CH1I_MEDIAN = Median feature pixel intensity at wavelength 532 nm.; Type: integer; Scale: linear_scale
#CH2I_MEDIAN = Median feature pixel intensity at wavelength 635 nm.; Type: integer; Scale: linear_scale
#CH1B_MEAN = The mean feature background intensity at wavelength 532 nm.; Type: integer; Scale: linear_scale; Background
#CH2B_MEAN = The mean feature background intensity at wavelength 635 nm.; Type: integer; Scale: linear_scale; Background
#CH1D_MEDIAN = The median feature pixel intensity at wavelength 532 nm with the median background subtracted.; Type: integer; Scale: linear_scale
#CH2D_MEDIAN = The median feature pixel intensity at wavelength 635 nm with the median background subtracted.; Type: integer; Scale: linear_scale
#CH1_PER_SAT = The percentage of feature pixels at wavelength 532 nm that are saturated.; Type: integer; Scale: linear_scale
#CH2_PER_SAT = The percentage of feature pixels at wavelength 635 nm that are saturated.; Type: integer; Scale: linear_scale
#CH1I_SD = The standard deviation of the feature intensity at wavelength 532 nm.; Type: integer; Scale: linear_scale; Channel: Cy3 Channel
#CH2I_SD = The standard deviation of the feature pixel intensity at wavelength 635 nm.; Type: integer; Scale: linear_scale; Channel: Cy5 channel
#CH1B_SD = The standard deviation of the feature background intensity at wavelength 532 nm.; Type: float; Scale: linear_scale; Channel: Cy3 Channel; Background
#CH2B_SD = The standard deviation of the feature background intensity at wavelength 635 nm.; Type: integer; Scale: linear_scale; Channel: Cy5 channel; Background
#PERGTBCH1I_1SD = The percentage of feature pixels with intensities more than one standard deviation above the background pixel intensity, at wavelength 532 nm.; Type: integer; Scale: linear_scale
#PERGTBCH2I_1SD = The percentage of feature pixels with intensities more than one standard deviation above the background pixel intensity, at wavelength 635 nm.; Type: integer; Scale: linear_scale
#PERGTBCH1I_2SD = The percentage of feature pixels with intensities more than two standard deviations above the background pixel intensity, at wavelength 532 nm.; Type: integer; Scale: linear_scale
#PERGTBCH2I_2SD = The percentage of feature pixels with intensities more than two standard deviations above the background pixel intensity, at wavelength 532 nm.; Type: integer; Scale: linear_scale
#SUM_MEAN = The sum of the arithmetic mean intensities for each wavelength, with the median background subtracted.; Type: integer; Scale: linear_scale
#SUM_MEDIAN = The sum of the median intensities for each wavelength, with the median background subtracted.; Type: integer; Scale: linear_scale
#RAT1_MEAN = Ratio of the arithmetic mean intensities of each spot for each wavelength, with the median background subtracted. Channel 1/Channel 2 ratio, (CH1I_MEAN - CH1B_MEDIAN)/(CH2I_MEAN - CH2B_MEDIAN) or Green/Red ratio.; Type: float; Scale: linear_scale
#RAT2_MEAN = The ratio of the arithmetic mean intensities of each feature for each wavelength, with the median background subtracted.; Type: float; Scale: linear_scale
#RAT2_MEDIAN = The ratio of the median intensities of each feature for each wavelength, with the median background subtracted.; Type: float; Scale: linear_scale
#PIX_RAT2_MEAN = The geometric mean of the pixel-by-pixel ratios of pixel intensities, with the median background subtracted.; Type: float; Scale: linear_scale
#PIX_RAT2_MEDIAN = The median of pixel-by-pixel ratios of pixel intensities, with the median background subtracted.; Type: float; Scale: linear_scale
#RAT2_SD = The geometric standard deviation of the pixel intensity ratios.; Type: float; Scale: linear_scale
#TOT_SPIX = The total number of feature pixels.; Type: integer; Scale: linear_scale
#TOT_BPIX = The total number of background pixels.; Type: integer; Scale: linear_scale
#REGR = The regression ratio of every pixel in a 2-feature-diameter circle around the center of the feature.; Type: float; Scale: linear_scale
#CORR = The correlation between channel1 (Cy3) & Channel 2 (Cy5) pixels within the spot, and is a useful quality control parameter. Generally, high values imply better fit & good spot quality.; Type: float; Scale: linear_scale
#DIAMETER = The diameter in um of the feature-indicator.; Type: integer; Scale: linear_scale
#X_COORD = X-coordinate of the center of the spot-indicator associated with the spot, where (0,0) is the top left of the image.; Type: integer; Scale: linear_scale
#Y_COORD = Y-coordinate of the center of the spot-indicator associated with the spot, where (0,0) is the top left of the image.; Type: integer; Scale: linear_scale
#TOP = Box top: int(((centerX - radius) - Xoffset) / pixelSize).; Type: integer; Scale: linear_scale
#BOT = Box bottom: int(((centerX + radius) - Xoffset) / pixelSize).; Type: integer; Scale: linear_scale
#LEFT = Box left: int(((centerY - radius) - yoffset) / pixelSize).; Type: integer; Scale: linear_scale
#RIGHT = Box right: int(((centerY + radius) - yoffset) / pixelSize); Type: integer; Scale: linear_scale
#FLAG = The type of flag associated with a feature: -100 = user-flagged null spot; -50 = software-flagged null spot; 0 = spot valid.; Type: integer; Scale: linear_scale
#CH2IN_MEAN = Normalized value of mean Channel 2 (usually 635 nm) intensity (CH2I_MEAN/Normalization factor).; Type: integer; Scale: linear_scale; Channel: Cy5 channel
#CH2BN_MEDIAN = Normalized value of median Channel 2 (usually 635 nm) background (CH2B_MEDIAN/Normalization factor).; Type: integer; Scale: linear_scale; Channel: Cy5 channel; Background
#CH2DN_MEAN = Normalized value of mean Channel 2 (usually 635 nm) intensity with normalized background subtracted (CH2IN_MEAN - CH2BN_MEDIAN).; Type: integer; Scale: linear_scale; Channel: Cy5 channel
#RAT2N_MEAN = Type: float; Scale: linear_scale
#CH2IN_MEDIAN = Normalized value of median Channel 2 (usually 635 nm) intensity (CH2I_MEDIAN/Normalization factor).; Type: integer; Scale: linear_scale
#CH2DN_MEDIAN = Normalized value of median Channel 2 (usually 635 nm) intensity with normalized background subtracted (CH2IN_MEDIAN - CH2BN_MEDIAN).; Type: integer; Scale: linear_scale
#RAT1N_MEAN = Ratio of the means of Channel 1 (usually 532 nm) intensity to normalized Channel 2 (usually 635 nm) intensity with median background subtracted (CH1D_MEAN/CH2DN_MEAN). Channel 1/Channel 2 ratio normalized or Green/Red ratio normalized.; Type: float; Scale: linear_scale
#RAT2N_MEDIAN = Channel 2/Channel 1 ratio normalized, RAT2_MEDIAN/Normalization factor or Red/Green median ratio normalized.; Type: float; Scale: linear_scale
#LOG_RAT2N_MEAN = Log (base 2) of the ratio of the mean of Channel 2 (usually 635 nm) to Channel 1 (usually 532 nm) [log (base 2) (RAT2N_MEAN)].; Type: float; Scale: log_base_2
#VALUE = same as UNF_VALUE but with flagged values removed
#UNF_VALUE = Log (base 2) of the ratio of the median of Channel 2 (usually 635 nm) to Channel 1 (usually 532 nm) [log (base 2) (RAT2N_MEDIAN)].; Type: float; Scale: log_base_2
!sample_table_begin
ID_REF	CH1I_MEAN	CH2I_MEAN	CH1B_MEDIAN	CH2B_MEDIAN	CH1D_MEAN	CH2D_MEAN	CH1I_MEDIAN	CH2I_MEDIAN	CH1B_MEAN	CH2B_MEAN	CH1D_MEDIAN	CH2D_MEDIAN	CH1_PER_SAT	CH2_PER_SAT	CH1I_SD	CH2I_SD	CH1B_SD	CH2B_SD	PERGTBCH1I_1SD	PERGTBCH2I_1SD	PERGTBCH1I_2SD	PERGTBCH2I_2SD	SUM_MEAN	SUM_MEDIAN	RAT1_MEAN	RAT2_MEAN	RAT2_MEDIAN	PIX_RAT2_MEAN	PIX_RAT2_MEDIAN	RAT2_SD	TOT_SPIX	TOT_BPIX	REGR	CORR	DIAMETER	X_COORD	Y_COORD	TOP	BOT	LEFT	RIGHT	FLAG	CH2IN_MEAN	CH2BN_MEDIAN	CH2DN_MEAN	RAT2N_MEAN	CH2IN_MEDIAN	CH2DN_MEDIAN	RAT1N_MEAN	RAT2N_MEDIAN	LOG_RAT2N_MEAN	VALUE	UNF_VALUE
1	666	562	247	211	419	351	677	581	253	224	430	370	0	0	73	155	50	60	100	100	100	91	770	800	1.194	.838	.86	.75	.928	1.688	12	98	.933	.8	50	2220	8250	34	39	11	16	0	585	220	366	.873	605	385	1.146	.896	-.197	-.158	-.158
2	960	897	243	200	717	697	975	967	251	210	732	767	0	0	224	239	55	58	100	100	100	100	1414	1499	1.029	.972	1.048	.962	1.002	1.473	32	230	1.027	.91	70	2370	8250	33	40	25	32	0	934	208	726	1.013	1007	799	.988	1.091	.018	.126	.126
3	713	428	223	207	490	221	784	436	227	210	561	229	0	0	330	161	48	53	83	75	75	66	711	790	2.217	.451	.408	.668	.532	2.849	12	104	.671	.79	50	2520	8250	34	39	41	46	0	446	216	230	.47	454	239	2.129	.425	-1.09	-1.234	-1.234
4	915	784	229	192	686	592	888	739	240	206	659	547	0	0	332	358	73	68	91	100	91	83	1278	1206	1.159	.863	.83	.839	.843	1.599	12	104	.924	.9	50	2670	8250	34	39	56	61	0	817	200	617	.899	770	570	1.112	.865	-.154	-.21	-.21
5	1238	1076	218	195	1020	881	1176	1141	221	196	958	946	0	0	508	519	39	48	96	93	96	90	1901	1904	1.158	.864	.987	.846	.921	1.7	32	170	.905	.95	60	2820	8250	34	40	71	77	0	1121	203	918	.9	1189	985	1.111	1.029	-.152	.041	.041
6	1109	1148	222	201	887	947	1147	1232	226	206	925	1031	0	0	370	399	53	70	100	100	100	96	1834	1956	.937	1.068	1.115	1.056	1.065	1.516	32	228	1.09	.92	70	2970	8250	33	40	85	92	0	1196	209	986	1.112	1283	1074	.899	1.161	.153	.215	.215
7	1143	1010	235	217	908	793	1125	1001	249	219	890	784	0	0	260	312	59	66	100	100	100	100	1701	1674	1.145	.873	.881	.829	.879	1.396	12	104	.904	.94	50	3100	8260	35	40	99	104	0	1052	226	826	.91	1043	817	1.099	.918	-.136	-.124	-.124
8	1038	1024	233	209	805	815	1132	1080	247	211	899	871	0	0	519	424	148	76	81	96	78	90	1620	1770	.988	1.012	.969	1.17	.966	2.009	32	165	.64	.83	60	3250	8260	35	41	114	120	0	1067	218	849	1.055	1125	907	.948	1.009	.077	.013	.013
9	947	771	227	207	720	564	957	815	236	215	730	608	0	0	249	207	106	69	100	100	100	100	1284	1338	1.277	.783	.833	.772	.773	1.323	52	350	.745	.89	90	3390	8250	32	41	126	135	0	803	216	588	.816	849	633	1.226	.868	-.293	-.205	-.205
10	538	418	223	196	315	222	371	333	227	200	148	137	0	0	443	202	47	52	62	78	56	62	537	285	1.419	.705	.926	.925	1.045	4.824	32	164	.378	.55	60	3540	8250	34	40	143	149	0	435	204	231	.734	347	143	1.362	.964	-.446	-.053	-.053
11	948	756	216	203	732	553	852	736	225	208	636	533	0	0	415	256	61	55	100	100	100	100	1285	1169	1.324	.755	.838	.745	.786	1.459	52	328	.706	.91	90	3680	8250	32	41	155	164	0	788	211	576	.787	767	555	1.271	.873	-.346	-.196	-.196
12	830	1059	212	195	618	864	870	1038	215	202	658	843	0	0	264	324	41	56	100	100	100	100	1482	1501	.715	1.398	1.281	1.46	1.401	1.387	52	264	1.395	.94	80	3830	8260	34	42	171	179	0	1103	203	900	1.456	1081	878	.687	1.335	.542	.416	.416
13	956	1067	213	194	743	873	954	1005	216	200	741	811	0	0	270	343	38	49	100	100	100	100	1616	1552	.851	1.175	1.094	1.156	1.14	1.366	52	286	1.21	.93	90	3980	8250	32	41	185	194	0	1111	202	909	1.224	1047	845	.817	1.14	.292	.189	.189
14	1872	1601	217	203	1655	1398	2011	1645	236	223	1794	1442	0	0	505	386	122	129	100	100	100	100	3053	3236	1.184	.845	.804	.853	.849	1.235	80	420	.835	.97	110	4110	8250	31	42	197	208	0	1668	211	1456	.88	1714	1502	1.136	.837	-.185	-.256	-.256
15	882	1036	220	204	662	832	892	1056	241	225	672	852	0	0	212	279	129	137	100	98	97	96	1494	1524	.796	1.257	1.268	1.225	1.249	1.424	80	366	1.266	.92	100	4270	8250	32	42	214	224	0	1079	213	867	1.309	1100	888	.764	1.321	.389	.401	.401
16	2422	2435	209	196	2213	2239	2340	2405	213	200	2131	2209	0	0	664	632	39	61	100	100	100	100	4452	4340	.988	1.012	1.037	1.018	1.014	1.231	80	396	1.012	.97	110	4420	8250	31	42	228	239	0	2536	204	2332	1.054	2505	2301	.949	1.08	.076	.111	.111
17	2043	1843	210	191	1833	1652	2022	1787	228	211	1812	1596	0	0	732	652	102	122	100	100	100	100	3485	3408	1.11	.901	.881	.906	.898	1.231	80	415	.914	.97	110	4550	8250	31	42	241	252	0	1920	199	1721	.939	1861	1663	1.065	.917	-.091	-.124	-.124
18	281	254	215	195	66	59	239	209	241	220	24	14	0	0	124	131	126	141	15	17	9	7	125	38	1.119	.894	.583	1.008	.968	3.236	52	256	1.119	.67	80	4710	8250	33	41	259	267	-50	265	203	61	.931	218	15	1.074	.608	-.103		-.719
19	3232	4041	216	203	3016	3838	3331	4115	216	208	3115	3912	0	0	646	904	42	55	100	100	100	100	6854	7027	.786	1.273	1.256	1.258	1.274	1.218	52	288	1.3	.98	90	4850	8250	32	41	272	281	0	4209	211	3998	1.326	4286	4075	.754	1.308	.407	.388	.388
20	1112	989	214	211	898	778	1116	1016	219	215	902	805	0	0	324	262	43	59	100	100	100	98	1676	1707	1.154	.866	.892	.871	.874	1.338	80	351	.856	.94	100	5000	8250	32	42	287	297	0	1030	220	810	.902	1058	839	1.108	.93	-.148	-.105	-.105
!sample_table_end
