^SAMPLE = GSM91924
!Sample_title = DU145vsXY
!Sample_geo_accession = GSM91924
!Sample_status = Public on Jan 12 2006
!Sample_submission_date = Jan 11 2006
!Sample_last_update_date = Sep 22 2006
!Sample_type = genomic
!Sample_channel_count = 2
!Sample_source_name_ch1 = XY genomic DNA
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = XY genomic DNA
!Sample_molecule_ch1 = genomic DNA
!Sample_label_ch1 = Cy3
!Sample_source_name_ch2 = DU145 genomic DNA
!Sample_organism_ch2 = Homo sapiens
!Sample_taxid_ch2 = 9606
!Sample_characteristics_ch2 = DU145 genomic DNA
!Sample_molecule_ch2 = genomic DNA
!Sample_label_ch2 = Cy5
!Sample_description = Simple annotation: prostate cancer, aCGH cell line
!Sample_description = Image: http://smd.stanford.edu/MicroArray/gifs/2002-12/35085.gif
!Sample_data_processing = VALUE is Log (base 2) of the ratio of the median of Channel 2 (usually 635 nm) to Channel 1 (usually 532 nm)
!Sample_platform_id = GPL3355
!Sample_contact_name = ,,Stanford Microarray Database
!Sample_contact_email = array@genome.stanford.edu
!Sample_contact_phone = 650-498-6012
!Sample_contact_department = Stanford University, School of Medicine
!Sample_contact_institute = Stanford Microarray Database (SMD)
!Sample_contact_address = 300 Pasteur Drive
!Sample_contact_city = Stanford
!Sample_contact_state = CA
!Sample_contact_zip/postal_code = 94305
!Sample_contact_country = USA
!Sample_contact_web_link = http://genome-www5.stanford.edu/
!Sample_supplementary_file = NONE
!Sample_series_id = GSE4017
!Sample_series_id = GSE4396
!Sample_data_row_count = 43008
#ID_REF = ID_REF
#CH1I_MEAN = Mean feature pixel intensity at wavelength 532 nm.; Type: integer; Scale: linear_scale
#CH2I_MEAN = Mean feature pixel intensity at wavelength 635 nm.; Type: integer; Scale: linear_scale
#CH1B_MEDIAN = The median feature background intensity at wavelength 532 nm.; Type: integer; Scale: linear_scale; Channel: Cy3 Channel; Background
#CH2B_MEDIAN = The median feature background intensity at wavelength 635 nm.; Type: integer; Scale: linear_scale; Channel: Cy5 channel; Background
#CH1D_MEAN = The mean feature pixel intensity at wavelength 532 nm with the median background subtracted.; Type: integer; Scale: linear_scale; Channel: Cy3 Channel
#CH2D_MEAN = .The mean feature pixel intensity at wavelength 635 nm with the median background subtracted.; Type: integer; Scale: linear_scale; Channel: Cy5 channel
#CH1I_MEDIAN = Median feature pixel intensity at wavelength 532 nm.; Type: integer; Scale: linear_scale
#CH2I_MEDIAN = Median feature pixel intensity at wavelength 635 nm.; Type: integer; Scale: linear_scale
#CH1B_MEAN = The mean feature background intensity at wavelength 532 nm.; Type: integer; Scale: linear_scale; Background
#CH2B_MEAN = The mean feature background intensity at wavelength 635 nm.; Type: integer; Scale: linear_scale; Background
#CH1D_MEDIAN = The median feature pixel intensity at wavelength 532 nm with the median background subtracted.; Type: integer; Scale: linear_scale
#CH2D_MEDIAN = The median feature pixel intensity at wavelength 635 nm with the median background subtracted.; Type: integer; Scale: linear_scale
#CH1_PER_SAT = The percentage of feature pixels at wavelength 532 nm that are saturated.; Type: integer; Scale: linear_scale
#CH2_PER_SAT = The percentage of feature pixels at wavelength 635 nm that are saturated.; Type: integer; Scale: linear_scale
#CH1I_SD = The standard deviation of the feature intensity at wavelength 532 nm.; Type: integer; Scale: linear_scale; Channel: Cy3 Channel
#CH2I_SD = The standard deviation of the feature pixel intensity at wavelength 635 nm.; Type: integer; Scale: linear_scale; Channel: Cy5 channel
#CH1B_SD = The standard deviation of the feature background intensity at wavelength 532 nm.; Type: float; Scale: linear_scale; Channel: Cy3 Channel; Background
#CH2B_SD = The standard deviation of the feature background intensity at wavelength 635 nm.; Type: integer; Scale: linear_scale; Channel: Cy5 channel; Background
#PERGTBCH1I_1SD = The percentage of feature pixels with intensities more than one standard deviation above the background pixel intensity, at wavelength 532 nm.; Type: integer; Scale: linear_scale
#PERGTBCH2I_1SD = The percentage of feature pixels with intensities more than one standard deviation above the background pixel intensity, at wavelength 635 nm.; Type: integer; Scale: linear_scale
#PERGTBCH1I_2SD = The percentage of feature pixels with intensities more than two standard deviations above the background pixel intensity, at wavelength 532 nm.; Type: integer; Scale: linear_scale
#PERGTBCH2I_2SD = The percentage of feature pixels with intensities more than two standard deviations above the background pixel intensity, at wavelength 532 nm.; Type: integer; Scale: linear_scale
#SUM_MEAN = The sum of the arithmetic mean intensities for each wavelength, with the median background subtracted.; Type: integer; Scale: linear_scale
#SUM_MEDIAN = The sum of the median intensities for each wavelength, with the median background subtracted.; Type: integer; Scale: linear_scale
#RAT1_MEAN = Ratio of the arithmetic mean intensities of each spot for each wavelength, with the median background subtracted. Channel 1/Channel 2 ratio, (CH1I_MEAN - CH1B_MEDIAN)/(CH2I_MEAN - CH2B_MEDIAN) or Green/Red ratio.; Type: float; Scale: linear_scale
#RAT2_MEAN = The ratio of the arithmetic mean intensities of each feature for each wavelength, with the median background subtracted.; Type: float; Scale: linear_scale
#RAT2_MEDIAN = The ratio of the median intensities of each feature for each wavelength, with the median background subtracted.; Type: float; Scale: linear_scale
#PIX_RAT2_MEAN = The geometric mean of the pixel-by-pixel ratios of pixel intensities, with the median background subtracted.; Type: float; Scale: linear_scale
#PIX_RAT2_MEDIAN = The median of pixel-by-pixel ratios of pixel intensities, with the median background subtracted.; Type: float; Scale: linear_scale
#RAT2_SD = The geometric standard deviation of the pixel intensity ratios.; Type: float; Scale: linear_scale
#TOT_SPIX = The total number of feature pixels.; Type: integer; Scale: linear_scale
#TOT_BPIX = The total number of background pixels.; Type: integer; Scale: linear_scale
#REGR = The regression ratio of every pixel in a 2-feature-diameter circle around the center of the feature.; Type: float; Scale: linear_scale
#CORR = The correlation between channel1 (Cy3) & Channel 2 (Cy5) pixels within the spot, and is a useful quality control parameter. Generally, high values imply better fit & good spot quality.; Type: float; Scale: linear_scale
#DIAMETER = The diameter in um of the feature-indicator.; Type: integer; Scale: linear_scale
#X_COORD = X-coordinate of the center of the spot-indicator associated with the spot, where (0,0) is the top left of the image.; Type: integer; Scale: linear_scale
#Y_COORD = Y-coordinate of the center of the spot-indicator associated with the spot, where (0,0) is the top left of the image.; Type: integer; Scale: linear_scale
#TOP = Box top: int(((centerX - radius) - Xoffset) / pixelSize).; Type: integer; Scale: linear_scale
#BOT = Box bottom: int(((centerX + radius) - Xoffset) / pixelSize).; Type: integer; Scale: linear_scale
#LEFT = Box left: int(((centerY - radius) - yoffset) / pixelSize).; Type: integer; Scale: linear_scale
#RIGHT = Box right: int(((centerY + radius) - yoffset) / pixelSize); Type: integer; Scale: linear_scale
#FLAG = The type of flag associated with a feature: -100 = user-flagged null spot; -50 = software-flagged null spot; 0 = spot valid.; Type: integer; Scale: linear_scale
#CH2IN_MEAN = Normalized value of mean Channel 2 (usually 635 nm) intensity (CH2I_MEAN/Normalization factor).; Type: integer; Scale: linear_scale; Channel: Cy5 channel
#CH2BN_MEDIAN = Normalized value of median Channel 2 (usually 635 nm) background (CH2B_MEDIAN/Normalization factor).; Type: integer; Scale: linear_scale; Channel: Cy5 channel; Background
#CH2DN_MEAN = Normalized value of mean Channel 2 (usually 635 nm) intensity with normalized background subtracted (CH2IN_MEAN - CH2BN_MEDIAN).; Type: integer; Scale: linear_scale; Channel: Cy5 channel
#RAT2N_MEAN = Type: float; Scale: linear_scale
#CH2IN_MEDIAN = Normalized value of median Channel 2 (usually 635 nm) intensity (CH2I_MEDIAN/Normalization factor).; Type: integer; Scale: linear_scale
#CH2DN_MEDIAN = Normalized value of median Channel 2 (usually 635 nm) intensity with normalized background subtracted (CH2IN_MEDIAN - CH2BN_MEDIAN).; Type: integer; Scale: linear_scale
#RAT1N_MEAN = Ratio of the means of Channel 1 (usually 532 nm) intensity to normalized Channel 2 (usually 635 nm) intensity with median background subtracted (CH1D_MEAN/CH2DN_MEAN). Channel 1/Channel 2 ratio normalized or Green/Red ratio normalized.; Type: float; Scale: linear_scale
#RAT2N_MEDIAN = Channel 2/Channel 1 ratio normalized, RAT2_MEDIAN/Normalization factor or Red/Green median ratio normalized.; Type: float; Scale: linear_scale
#LOG_RAT2N_MEAN = Log (base 2) of the ratio of the mean of Channel 2 (usually 635 nm) to Channel 1 (usually 532 nm) [log (base 2) (RAT2N_MEAN)].; Type: float; Scale: log_base_2
#VALUE = same as UNF_VALUE but with flagged values removed
#UNF_VALUE = Log (base 2) of the ratio of the median of Channel 2 (usually 635 nm) to Channel 1 (usually 532 nm) [log (base 2) (RAT2N_MEDIAN)].; Type: float; Scale: log_base_2
!sample_table_begin
ID_REF	CH1I_MEAN	CH2I_MEAN	CH1B_MEDIAN	CH2B_MEDIAN	CH1D_MEAN	CH2D_MEAN	CH1I_MEDIAN	CH2I_MEDIAN	CH1B_MEAN	CH2B_MEAN	CH1D_MEDIAN	CH2D_MEDIAN	CH1_PER_SAT	CH2_PER_SAT	CH1I_SD	CH2I_SD	CH1B_SD	CH2B_SD	PERGTBCH1I_1SD	PERGTBCH2I_1SD	PERGTBCH1I_2SD	PERGTBCH2I_2SD	SUM_MEAN	SUM_MEDIAN	RAT1_MEAN	RAT2_MEAN	RAT2_MEDIAN	PIX_RAT2_MEAN	PIX_RAT2_MEDIAN	RAT2_SD	TOT_SPIX	TOT_BPIX	REGR	CORR	DIAMETER	X_COORD	Y_COORD	TOP	BOT	LEFT	RIGHT	FLAG	CH2IN_MEAN	CH2BN_MEDIAN	CH2DN_MEAN	RAT2N_MEAN	CH2IN_MEDIAN	CH2DN_MEDIAN	RAT1N_MEAN	RAT2N_MEDIAN	LOG_RAT2N_MEAN	VALUE	UNF_VALUE
1	726	548	452	334	274	214	624	499	493	350	172	165	0	0	341	197	221	151	42	51	32	26	488	337	1.28	.781	.959	1.023	.7	3.679	52	307	.575	.5	80	2260	9280	36	44	34	42	-50	554	337	216	.789	504	167	1.268	.969	-.342		-.045
2	1253	1052	448	319	805	733	1198	1011	476	335	750	692	0	0	430	309	199	129	96	100	78	93	1538	1442	1.098	.911	.923	.986	.949	1.676	32	218	.849	.75	70	2410	9280	36	43	49	56	0	1063	322	740	.92	1021	699	1.087	.932	-.121	-.102	-.102
3	716	431	442	306	274	125	487	393	462	326	45	87	0	0	544	177	155	166	36	34	26	11	399	132	2.192	.456	1.933	.494	.441	4.259	52	258	.351	.4	80	2550	9280	36	44	63	71	-50	435	309	126	.461	397	88	2.17	1.953	-1.118		.966
4	726	557	429	313	297	244	484	438	445	321	55	125	0	0	533	311	156	106	38	55	30	38	541	180	1.217	.822	2.273	.605	.551	3.164	52	267	.525	.67	80	2690	9280	36	44	77	85	-50	563	316	246	.83	442	126	1.205	2.296	-.269		1.199
5	1439	1250	417	342	1022	908	1356	1327	438	346	939	985	0	0	593	490	149	144	93	96	90	96	1930	1924	1.126	.888	1.049	1.024	.878	2.136	32	170	.845	.86	60	2840	9290	38	44	93	99	0	1263	345	917	.897	1340	995	1.114	1.06	-.156	.083	.083
6	1408	1396	406	315	1002	1081	1523	1394	422	337	1117	1079	0	0	524	482	112	119	93	96	87	96	2083	2196	.927	1.079	.966	1.228	1.091	1.806	32	170	1.033	.91	60	2980	9280	37	43	107	113	0	1410	318	1092	1.09	1408	1090	.918	.976	.124	-.035	-.035
7	1175	968	408	320	767	648	964	1017	431	339	556	697	0	0	628	344	142	165	84	93	81	78	1415	1253	1.184	.845	1.254	.982	.764	2.333	32	232	.678	.76	70	3140	9290	37	44	122	129	0	978	323	655	.853	1027	704	1.172	1.266	-.229	.341	.341
8	1260	894	405	316	855	578	1206	899	441	336	801	583	0	0	658	402	213	144	78	81	62	75	1433	1384	1.479	.676	.728	.709	.694	2.091	32	172	.606	.83	60	3290	9290	38	44	138	144	0	903	319	584	.683	908	589	1.464	.735	-.55	-.444	-.444
9	1498	941	420	311	1078	630	1428	946	460	332	1008	635	0	0	358	194	215	143	100	96	96	93	1708	1643	1.711	.584	.63	.583	.585	1.454	32	215	.556	.81	70	3430	9270	35	42	151	158	0	951	314	636	.59	956	641	1.694	.636	-.76	-.652	-.652
10	625	436	401	297	224	139	474	380	424	313	73	83	0	0	397	242	243	138	32	36	23	19	363	156	1.612	.621	1.137	.589	.578	3.286	52	269	1.292	.83	80	3570	9280	36	44	165	173	-50	440	300	140	.627	384	84	1.595	1.148	-.674		.2
11	1354	765	392	308	962	457	1294	761	401	319	902	453	0	0	330	212	105	107	100	94	98	86	1419	1355	2.105	.475	.502	.437	.458	1.786	52	316	.469	.82	90	3720	9290	36	45	179	188	0	773	311	462	.48	769	458	2.084	.507	-1.059	-.979	-.979
12	1210	1189	392	297	818	892	1118	1147	411	314	726	850	0	0	434	292	121	126	100	100	96	100	1710	1576	.917	1.09	1.171	1.172	1.137	1.489	32	170	.934	.81	60	3860	9290	38	44	195	201	0	1201	300	901	1.101	1159	859	.908	1.183	.139	.242	.242
13	1483	1262	394	334	1089	928	1583	1257	412	346	1189	923	0	0	465	374	114	127	100	96	96	93	2017	2112	1.173	.852	.776	.922	.858	1.42	32	211	.829	.89	70	4020	9290	37	44	210	217	0	1275	337	937	.861	1270	932	1.162	.784	-.216	-.351	-.351
14	2064	1795	384	314	1680	1481	2074	1840	393	326	1690	1526	0	0	523	499	100	117	100	100	100	100	3161	3216	1.134	.882	.903	.87	.872	1.272	80	407	.869	.94	110	4160	9290	35	46	222	233	0	1813	317	1496	.89	1859	1541	1.123	.912	-.167	-.133	-.133
15	1169	1636	372	304	797	1332	1162	1637	382	322	790	1333	0	0	336	373	97	116	100	100	100	100	2129	2123	.598	1.671	1.687	1.757	1.766	1.364	52	274	1.624	.91	90	4290	9280	35	44	236	245	0	1653	307	1345	1.688	1654	1346	.592	1.704	.755	.769	.769
16	2576	3091	370	327	2206	2764	2603	2953	386	327	2233	2626	0	0	1023	1167	109	109	100	100	100	100	4970	4859	.798	1.253	1.176	1.281	1.223	1.305	80	405	1.215	.95	110	4440	9280	34	45	250	261	0	3122	330	2792	1.266	2983	2653	.79	1.188	.34	.248	.248
17	2150	2074	388	318	1762	1756	2088	2062	967	450	1700	1744	0	0	820	746	5424	1266	0	70	0	11	3518	3444	1.003	.997	1.026	1.007	1.004	1.412	80	351	.229	.85	100	4590	9290	36	46	266	276	0	2095	321	1774	1.007	2083	1762	.993	1.036	.01	.051	.051
18	452	384	394	320	58	64	380	350	1244	531	-14	30	0	0	214	154	6468	1522	0	0	0	0	122	16	.906	1.103	null	1.383	1.164	3.425	52	246	.365	.96	80	4740	9280	36	44	282	290	-50	388	323	65	1.115	354	30	.897	null	.157		null
19	2912	4300	372	312	2540	3988	2800	4203	403	344	2428	3891	0	0	880	1291	260	229	100	100	100	100	6528	6319	.637	1.57	1.603	1.578	1.582	1.257	52	300	1.553	.96	90	4880	9280	35	44	295	304	0	4343	315	4028	1.586	4245	3930	.631	1.619	.665	.695	.695
20	1661	1199	368	305	1293	894	1623	1149	384	319	1255	844	0	0	529	396	124	117	98	98	96	98	2187	2099	1.446	.691	.673	.702	.686	1.733	52	299	.676	.87	90	5030	9280	35	44	310	319	0	1211	308	903	.698	1161	853	1.432	.679	-.518	-.558	-.558
!sample_table_end
