^SAMPLE = GSM849777
!Sample_title = medulloblastoma tumor MB-2018
!Sample_geo_accession = GSM849777
!Sample_status = Public on Jan 20 2012
!Sample_submission_date = Dec 15 2011
!Sample_last_update_date = Sep 12 2014
!Sample_type = genomic
!Sample_channel_count = 1
!Sample_source_name_ch1 = blood
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = sample id: 2018
!Sample_characteristics_ch1 = gender: F
!Sample_characteristics_ch1 = disease state: medulloblastoma
!Sample_characteristics_ch1 = tissue: medulloblastoma tumor
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = High molecular weight genomic DNA was extracted from primary tissue and cell lines using either the standard SDS/Proteinase K method or Qiagen DNEasy Blood and Tissue Kits.
!Sample_label_ch1 = biotin
!Sample_label_protocol_ch1 = As per instructions from manufacturer (Affymetrix).
!Sample_hyb_protocol = As per instructions from manufacturer (Affymetrix).
!Sample_scan_protocol = As per instructions from manufacturer (Affymetrix).
!Sample_data_processing = CRMAv2 normalization using aroma.affymetrix. Probe signals were cablirated for crosstalk between allele probe pairs, normalized for nucleotide-position probe sequence effects, and summarized using the RmaCnPlm method (for the Mapping250K_Nsp platform) or the AvgCnPlm method for (the GenomeWideSNP_6 platform). Probe signals were then normalized for PCR fragment-length effects. Subsequently, raw copy-numbers were calcuated based on either the a pool of reference samples or pair-matched normals.
!Sample_data_processing = DNA copy-number values exported from aroma.affymetrix.
!Sample_platform_id = GPL6801
!Sample_contact_name = David,J. H.,Shih
!Sample_contact_email = david.shih@utoronto.ca
!Sample_contact_phone = (416) 813-7654
!Sample_contact_laboratory = Peter Gilgan Centre for Research and Learning
!Sample_contact_department = Developmental and Stem Cell Biology
!Sample_contact_institute = Hospital for Sick Children
!Sample_contact_address = 686 Bay St
!Sample_contact_city = Toronto
!Sample_contact_state = ON
!Sample_contact_zip/postal_code = M5G 0A4
!Sample_contact_country = Canada
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM849nnn/GSM849777/suppl/GSM849777_ICGC-MB18.CEL.gz
!Sample_series_id = GSE34258
!Sample_data_row_count = 1868857
#ID_REF = 
#VALUE = DNA copy number
!sample_table_begin
ID_REF	VALUE
CN_473963	1.62910841403893
CN_473964	2.03124632757348
CN_473965	2.28550422714342
CN_477984	1.62230842684973
CN_473981	2.05905299408413
CN_473982	1.9978072488682
CN_497980	1.9947551469315
CN_497981	1.59051281614794
CN_513369	2.09905287027796
CN_513370	1.82269208193511
CN_517762	2.47373730189491
CN_517763	1.8777895082071
CN_502615	1.85830248100897
CN_502613	1.77973483337784
CN_502614	2.69071474865162
CN_502616	1.71083397503626
CN_502842	2.07251632136791
CN_502843	1.645849953929
CN_466171	1.67239523184891
CN_466172	1.34002698634355
!sample_table_end
