^SAMPLE = GSM909195
!Sample_title = IMPC_MP21_tumoral sample
!Sample_geo_accession = GSM909195
!Sample_status = Public on Apr 01 2014
!Sample_submission_date = Apr 04 2012
!Sample_last_update_date = Apr 01 2014
!Sample_type = genomic
!Sample_channel_count = 1
!Sample_source_name_ch1 = IMPC tumoral sample
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = tissue: breast cancer
!Sample_characteristics_ch1 = tissue subtype: Invasive Micropapillary Carcinoma (IMPC)
!Sample_characteristics_ch1 = tumor grade: 2
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = Genomic DNA was extracted from tumor fragments using a standard phenol/chloroform procedure. DNA quality and quantity was assessed using a Nanodrop Spectrophotometer and agarose gel electrophoresis.
!Sample_label_ch1 = biotin
!Sample_label_protocol_ch1 = As per manufacturer (Affymetrix)
!Sample_hyb_protocol = DNA was restriction digested, PCR amplified, fragmented, labeled and hybridized to each array according to the manufacturer's instructions.
!Sample_scan_protocol = The arrays were then washed using Affymetrix fluidics stations, and scanned using the Gene Chip Scanner 3000 to generate .CEL files for downstream analysis.
!Sample_description = Hybridized to SNP6.0
!Sample_data_processing = CEL files and TXT files (generated by Affymetrix Genotyping Console 3.0.1) were processed by GAP (Popova T et al, Genome Biol, 2009) and PartekÂ® GS software version 6.5 build 6.10.1020
!Sample_platform_id = GPL6801
!Sample_contact_name = Jaydutt,D,Bhalshankar
!Sample_contact_email = jaydutt.bhalshankar@curie.fr
!Sample_contact_phone = 0330156246517
!Sample_contact_laboratory = Genetics and Biology of Cancer
!Sample_contact_department = INSERM UNIT 830
!Sample_contact_institute = Institut CURIE
!Sample_contact_address = 26 rue d'Ulm
!Sample_contact_city = Paris
!Sample_contact_zip/postal_code = 75248
!Sample_contact_country = France
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM909nnn/GSM909195/suppl/GSM909195_BC25_ADN0017_s1h1_snp6.CEL.gz
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM909nnn/GSM909195/suppl/GSM909195_BC25_ADN0017_s1h1_snp6.birdseed-v2.chp.gz
!Sample_series_id = GSE37035
!Sample_data_row_count = 909622
#ID_REF = PROBE SET NAME
#VALUE = CALL
#CONFIDENCE = 
#FORCED CALL = 
#SIGNAL A = 
#SIGNAL B = 
!sample_table_begin
ID_REF	VALUE	CONFIDENCE	FORCED CALL	SIGNAL A	SIGNAL B
SNP_A-2131660	BB	0.001537	BB	692.280090	2889.473389
SNP_A-1967418	AB	0.053394	AB	728.689392	632.228271
SNP_A-1969580	BB	0.004240	BB	771.511536	2599.472168
SNP_A-4263484	BB	0.001510	BB	755.011780	1933.803223
SNP_A-1978185	AA	0.001531	AA	2029.257690	528.350647
SNP_A-4264431	AB	0.002399	AB	1592.007324	1101.572388
SNP_A-1980898	BB	0.002337	BB	375.712921	1092.500732
SNP_A-1983139	AA	0.003349	AA	2422.654541	693.925720
SNP_A-4265735	AA	0.000240	AA	2839.641846	649.019592
SNP_A-1995832	AA	0.005510	AA	2481.156982	512.542297
SNP_A-1995893	AA	0.001623	AA	2494.209717	1338.044556
SNP_A-1997689	BB	0.004718	BB	683.955200	3680.226807
SNP_A-1997709	AA	0.006902	AA	2755.925537	456.143433
SNP_A-1997896	AA	0.000962	AA	1769.083008	491.948334
SNP_A-1997922	AA	0.001488	AA	1268.256470	305.241638
SNP_A-2000230	AA	0.004775	AA	2792.064209	1240.201050
SNP_A-2000332	BB	0.008552	BB	1599.797729	4306.963379
SNP_A-2000337	AA	0.003277	AA	1417.516113	435.133026
SNP_A-2000342	AA	0.003792	AA	3927.318604	1089.307983
SNP_A-4268173	AA	0.024070	AA	2320.436768	411.000824
!sample_table_end
