^SAMPLE = GSM911394
!Sample_title = Chronic lymphocytic leukemia 98
!Sample_geo_accession = GSM911394
!Sample_status = Public on Oct 11 2012
!Sample_submission_date = Apr 09 2012
!Sample_last_update_date = Oct 11 2012
!Sample_type = genomic
!Sample_channel_count = 1
!Sample_source_name_ch1 = peripherel blood
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = cell type: mononuclear cells CD19+
!Sample_characteristics_ch1 = disease state: Chronic lymphocytic leukemia
!Sample_characteristics_ch1 = pair: 98
!Sample_treatment_protocol_ch1 = None
!Sample_growth_protocol_ch1 = None
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = Genomic DNA was extracted from mononuclear cell preparations from peripheral blood (CD19 positive and negative fraction after immunomagnetic tumor cell enrichment by Midi MACS, Miltenyi BiotecÂ®; Bergisch Gladbach, Germany) using the Qiagen DNA Blood Mini Kit. DNA quality and quantity was assessed using a Nanodrop Spectrophotometer and agarose gel electrophoresis.
!Sample_label_ch1 = Biotin
!Sample_label_protocol_ch1 = As per manufacturer (AffymetrixÂ®)
!Sample_hyb_protocol = DNA was restriction digested, PCR amplified, fragmented, labeled and hybridized to each array according to the manufacturer's instructions.
!Sample_scan_protocol = The Arrays were then washed using AffymetrixÂ® fluidics stations, and scanned using the Gene Chip Scanner 3000.
!Sample_description = Hybridized to GenomeWide SNP 6.0 array
!Sample_data_processing = CEL-files were generated using Affymetrix Command console software
!Sample_data_processing = CHP-files were generated using Affymetrix Genotyping console (BRLMM2)
!Sample_platform_id = GPL6801
!Sample_contact_name = Karlheinz,,Holzmann
!Sample_contact_email = karlheinz.holzmann@uni-ulm.de
!Sample_contact_laboratory = Genomics Core Facility
!Sample_contact_department = Medical Faculty
!Sample_contact_institute = Ulm University
!Sample_contact_address = Helmholtzstreet 8/1
!Sample_contact_city = Ulm
!Sample_contact_zip/postal_code = D-89081
!Sample_contact_country = Germany
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM911nnn/GSM911394/suppl/GSM911394_CLL098.CEL.gz
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM911nnn/GSM911394/suppl/GSM911394_CLL098.chp.gz
!Sample_series_id = GSE36908
!Sample_data_row_count = 909622
#ID_REF = PROBE SET NAME
#VALUE = genotype call
#CONFIDENCE = 
#FORCED CALL = 
#SIGNAL A = 
#SIGNAL B = 
!sample_table_begin
ID_REF	VALUE	CONFIDENCE	FORCED CALL	SIGNAL A	SIGNAL B
SNP_A-2131660	BB	0.010814	BB	731.378845	1711.057739
SNP_A-1967418	BB	0.001584	BB	345.800446	852.361755
SNP_A-1969580	BB	0.008203	BB	910.476990	3082.020996
SNP_A-4263484	BB	0.005200	BB	606.436218	1539.260620
SNP_A-1978185	AA	0.001203	AA	1789.144043	415.034698
SNP_A-4264431	AB	0.007106	AB	1515.301758	1305.695312
SNP_A-1980898	BB	0.002397	BB	325.487915	1227.224365
SNP_A-1983139	AA	0.002303	AA	1711.810303	608.600769
SNP_A-4265735	AA	0.008528	AA	1729.761841	641.093872
SNP_A-1995832	AB	0.005149	AB	1525.226440	912.565491
SNP_A-1995893	BB	0.002103	BB	553.515747	2291.605225
SNP_A-1997689	BB	0.004905	BB	698.805481	3151.476074
SNP_A-1997709	AA	0.012770	AA	1291.664917	374.783600
SNP_A-1997896	AA	0.004852	AA	1844.789673	688.153503
SNP_A-1997922	BB	0.008388	BB	779.278259	1606.727173
SNP_A-2000230	AA	0.005357	AA	2950.054443	1567.403931
SNP_A-2000332	AB	0.000911	AB	1892.787720	2100.044678
SNP_A-2000337	AA	0.015058	AA	910.476990	425.874512
SNP_A-2000342	AA	0.004226	AA	2882.385986	973.807495
SNP_A-4268173	AA	0.031588	AA	2232.115479	350.920013
!sample_table_end
