^SAMPLE = GSM911505
!Sample_title = Chronic lymphocytic leukemia 129
!Sample_geo_accession = GSM911505
!Sample_status = Public on Oct 11 2012
!Sample_submission_date = Apr 09 2012
!Sample_last_update_date = Oct 11 2012
!Sample_type = genomic
!Sample_channel_count = 1
!Sample_source_name_ch1 = peripherel blood
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = cell type: mononuclear cells CD19+
!Sample_characteristics_ch1 = disease state: Chronic lymphocytic leukemia
!Sample_characteristics_ch1 = pair: 129
!Sample_treatment_protocol_ch1 = None
!Sample_growth_protocol_ch1 = None
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = Genomic DNA was extracted from mononuclear cell preparations from peripheral blood (CD19 positive and negative fraction after immunomagnetic tumor cell enrichment by Midi MACS, Miltenyi BiotecÂ®; Bergisch Gladbach, Germany) using the Qiagen DNA Blood Mini Kit. DNA quality and quantity was assessed using a Nanodrop Spectrophotometer and agarose gel electrophoresis.
!Sample_label_ch1 = Biotin
!Sample_label_protocol_ch1 = As per manufacturer (AffymetrixÂ®)
!Sample_hyb_protocol = DNA was restriction digested, PCR amplified, fragmented, labeled and hybridized to each array according to the manufacturer's instructions.
!Sample_scan_protocol = The Arrays were then washed using AffymetrixÂ® fluidics stations, and scanned using the Gene Chip Scanner 3000.
!Sample_description = Hybridized to GenomeWide SNP 6.0 array
!Sample_data_processing = CEL-files were generated using Affymetrix Command console software
!Sample_data_processing = CHP-files were generated using Affymetrix Genotyping console (BRLMM2)
!Sample_platform_id = GPL6801
!Sample_contact_name = Karlheinz,,Holzmann
!Sample_contact_email = karlheinz.holzmann@uni-ulm.de
!Sample_contact_laboratory = Genomics Core Facility
!Sample_contact_department = Medical Faculty
!Sample_contact_institute = Ulm University
!Sample_contact_address = Helmholtzstreet 8/1
!Sample_contact_city = Ulm
!Sample_contact_zip/postal_code = D-89081
!Sample_contact_country = Germany
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM911nnn/GSM911505/suppl/GSM911505_CLL129.CEL.gz
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM911nnn/GSM911505/suppl/GSM911505_CLL129.chp.gz
!Sample_series_id = GSE36908
!Sample_data_row_count = 909622
#ID_REF = PROBE SET NAME
#VALUE = genotype call
#CONFIDENCE = 
#FORCED CALL = 
#SIGNAL A = 
#SIGNAL B = 
!sample_table_begin
ID_REF	VALUE	CONFIDENCE	FORCED CALL	SIGNAL A	SIGNAL B
SNP_A-2131660	AB	0.002541	AB	1779.466064	1513.882202
SNP_A-1967418	AB	0.003615	AB	546.511658	498.047150
SNP_A-1969580	BB	0.000977	BB	1037.418213	2957.348633
SNP_A-4263484	BB	0.010506	BB	646.458801	1461.151855
SNP_A-1978185	AA	0.005627	AA	2061.240234	441.602814
SNP_A-4264431	AA	0.003838	AA	2034.345825	517.933777
SNP_A-1980898	AB	0.003504	AB	1103.802246	842.268127
SNP_A-1983139	AA	0.004227	AA	1531.650024	543.068359
SNP_A-4265735	AB	0.063839	AB	360.330566	829.748901
SNP_A-1995832	AB	0.003304	AB	1245.060913	781.320496
SNP_A-1995893	AB	0.008354	AB	1061.438477	1487.818115
SNP_A-1997689	BB	0.013376	BB	971.142395	2612.274658
SNP_A-1997709	AA	0.006109	AA	1444.137817	367.699249
SNP_A-1997896	AA	0.002056	AA	1699.219238	683.425415
SNP_A-1997922	AB	0.000289	AB	923.775635	849.509399
SNP_A-2000230	AA	0.007778	AA	2209.958984	1452.050903
SNP_A-2000332	BB	0.008522	BB	882.129883	2450.955078
SNP_A-2000337	AA	0.000399	AA	1383.451172	367.699249
SNP_A-2000342	AA	0.007421	AA	2638.009766	1125.904663
SNP_A-4268173	AA	0.002917	AA	1335.619507	295.586609
!sample_table_end
