^SAMPLE = GSM917766
!Sample_title = Primary medulloblastoma sample_MDT-MB-347 [SNP]
!Sample_geo_accession = GSM917766
!Sample_status = Public on Jul 27 2012
!Sample_submission_date = Apr 18 2012
!Sample_last_update_date = Jul 27 2012
!Sample_type = genomic
!Sample_channel_count = 1
!Sample_source_name_ch1 = Primary medulloblastoma
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = cell type: Primary medulloblastoma
!Sample_characteristics_ch1 = age: 5.0
!Sample_characteristics_ch1 = gender: M
!Sample_characteristics_ch1 = histological subtype: Desmoplastic
!Sample_characteristics_ch1 = subgroup: SHH
!Sample_treatment_protocol_ch1 = N/A
!Sample_growth_protocol_ch1 = N/A
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = High molecular weight genomic DNA was extracted from primary tissue and cell lines using either the standard SDS/Proteinase K method or Qiagen DNEasy Blood and Tissue Kits.
!Sample_label_ch1 = Biotin
!Sample_label_protocol_ch1 = As directed by the manufacturer (Affymetrix)
!Sample_hyb_protocol = As directed by the manufacturer (Affymetrix)
!Sample_scan_protocol = As directed by the manufacturer (Affymetrix)
!Sample_description = MDT-MB-347
!Sample_data_processing = SNP genotyping was performed using the birdseed algorithm (v2) available in Affymetrix Genotyping Console 4.0.  For copy number analysis, CEL files were quantile normalized and signal intensities estimated using the MBEI method in dChip.
!Sample_platform_id = GPL6801
!Sample_contact_name = Paul,A.,Northcott
!Sample_contact_email = panorthcott@gmail.com
!Sample_contact_institute = German Cancer Research Center (DKFZ)
!Sample_contact_address = Im Neuenheimer Feld 280
!Sample_contact_city = HEIDELBERG
!Sample_contact_zip/postal_code = 69120
!Sample_contact_country = Germany
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM917nnn/GSM917766/suppl/GSM917766_MT48_MDT-MB-347.CEL.gz
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM917nnn/GSM917766/suppl/GSM917766_MT48_MDT-MB-347.birdseed.chp.gz
!Sample_series_id = GSE37384
!Sample_series_id = GSE37385
!Sample_data_row_count = 934968
#ID_REF = PROBE SET NAME
#VALUE = CALL
#CONFIDENCE = 
#FORCED CALL = 
#SIGNAL A = 
#SIGNAL B = 
!sample_table_begin
ID_REF	VALUE	CONFIDENCE	FORCED CALL	SIGNAL A	SIGNAL B
SNP_A-2131660	BB	0.004487	BB	616.595032	1992.096313
SNP_A-1967418	AB	0.002017	AB	646.822876	577.907898
SNP_A-1969580	BB	0.012963	BB	2120.596680	5479.563965
SNP_A-4263484	AB	0.000518	AB	1732.698364	1167.094238
SNP_A-1978185	AA	0.007159	AA	1525.123413	277.858490
SNP_A-4264431	AB	0.011453	AB	2270.395020	1511.279297
SNP_A-1980898	AB	0.011490	AB	1521.280273	1148.167969
SNP_A-1983139	AA	0.004482	AA	1304.786255	348.580719
SNP_A-4265735	AA	0.002385	AA	1826.005371	402.708740
SNP_A-1995832	BB	0.006867	BB	530.346191	2156.469971
SNP_A-1995893	BB	0.001261	BB	399.001892	2224.416016
SNP_A-1997689	BB	0.006158	BB	529.867920	2401.750732
SNP_A-1997709	AA	0.003594	AA	1432.008179	280.023621
SNP_A-1997896	AA	0.012215	AA	2833.966797	564.350281
SNP_A-1997922	BB	0.002594	BB	501.443542	1571.271484
SNP_A-2000230	AA	0.004483	AA	2593.821777	834.296509
SNP_A-2000332	AA	0.002242	AA	3503.192627	694.396362
SNP_A-2000337	AA	0.002594	AA	1696.823242	253.975601
SNP_A-2000342	AA	0.002284	AA	3434.716797	976.215942
SNP_A-4268172	AA	0.011721	AA	1106.976074	322.185547
!sample_table_end
