^SAMPLE = GSM919319
!Sample_title = Primary medulloblastoma sample_MDT-MB-1331 [SNP]
!Sample_geo_accession = GSM919319
!Sample_status = Public on Jul 27 2012
!Sample_submission_date = Apr 19 2012
!Sample_last_update_date = Jul 27 2012
!Sample_type = genomic
!Sample_channel_count = 1
!Sample_source_name_ch1 = Primary medulloblastoma
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = cell type: Primary medulloblastoma
!Sample_characteristics_ch1 = age: 10.0
!Sample_characteristics_ch1 = gender: F
!Sample_characteristics_ch1 = histological subtype: Classic
!Sample_characteristics_ch1 = subgroup: WNT
!Sample_treatment_protocol_ch1 = N/A
!Sample_growth_protocol_ch1 = N/A
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = High molecular weight genomic DNA was extracted from primary tissue and cell lines using either the standard SDS/Proteinase K method or Qiagen DNEasy Blood and Tissue Kits.
!Sample_label_ch1 = Biotin
!Sample_label_protocol_ch1 = As directed by the manufacturer (Affymetrix)
!Sample_hyb_protocol = As directed by the manufacturer (Affymetrix)
!Sample_scan_protocol = As directed by the manufacturer (Affymetrix)
!Sample_description = MDT-MB-1331
!Sample_data_processing = SNP genotyping was performed using the birdseed algorithm (v2) available in Affymetrix Genotyping Console 4.0.  For copy number analysis, CEL files were quantile normalized and signal intensities estimated using the MBEI method in dChip.
!Sample_platform_id = GPL6801
!Sample_contact_name = Paul,A.,Northcott
!Sample_contact_email = panorthcott@gmail.com
!Sample_contact_institute = German Cancer Research Center (DKFZ)
!Sample_contact_address = Im Neuenheimer Feld 280
!Sample_contact_city = HEIDELBERG
!Sample_contact_zip/postal_code = 69120
!Sample_contact_country = Germany
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM919nnn/GSM919319/suppl/GSM919319_MT1274_MDT-MB-1331.CEL.gz
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM919nnn/GSM919319/suppl/GSM919319_MT1274_MDT-MB-1331.birdseed.chp.gz
!Sample_series_id = GSE37384
!Sample_series_id = GSE37385
!Sample_data_row_count = 934968
#ID_REF = PROBE SET NAME
#VALUE = CALL
#CONFIDENCE = 
#FORCED CALL = 
#SIGNAL A = 
#SIGNAL B = 
!sample_table_begin
ID_REF	VALUE	CONFIDENCE	FORCED CALL	SIGNAL A	SIGNAL B
SNP_A-2131660	BB	0.003561	BB	476.827545	1963.710083
SNP_A-1967418	BB	0.006025	BB	314.447632	963.332336
SNP_A-1969580	BB	0.002702	BB	1395.830811	4316.277832
SNP_A-4263484	BB	0.004596	BB	663.052368	2151.538330
SNP_A-1978185	AA	0.009269	AA	1557.132446	535.408508
SNP_A-4264431	AA	0.004021	AA	2456.845215	460.100708
SNP_A-1980898	AB	0.004285	AB	888.622192	951.896484
SNP_A-1983139	AA	0.002121	AA	1932.680908	550.747559
SNP_A-4265735	AB	0.009117	AB	1455.833496	1093.967163
SNP_A-1995832	AA	0.005941	AA	2407.799561	526.983093
SNP_A-1995893	AA	0.006267	AA	2625.679199	1142.668701
SNP_A-1997689	BB	0.001781	BB	626.412842	3327.938477
SNP_A-1997709	AA	0.002835	AA	1673.123657	304.703003
SNP_A-1997896	AA	0.001320	AA	2123.838135	543.061340
SNP_A-1997922	AA	0.007802	AA	1493.196655	419.126251
SNP_A-2000230	AA	0.011697	AA	2652.258057	1383.875854
SNP_A-2000332	AA	0.011048	AA	4057.422607	1154.062378
SNP_A-2000337	AA	0.002095	AA	1458.579590	300.574158
SNP_A-2000342	AA	0.014086	AA	4191.772949	1158.829712
SNP_A-4268172	AA	0.002454	AA	784.286865	346.390900
!sample_table_end
