^SAMPLE = GSM918701
!Sample_title = Primary medulloblastoma sample_MDT-MB-788 [SNP]
!Sample_geo_accession = GSM918701
!Sample_status = Public on Jul 27 2012
!Sample_submission_date = Apr 19 2012
!Sample_last_update_date = Jul 27 2012
!Sample_type = genomic
!Sample_channel_count = 1
!Sample_source_name_ch1 = Primary medulloblastoma
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = cell type: Primary medulloblastoma
!Sample_characteristics_ch1 = age: 12.9
!Sample_characteristics_ch1 = gender: F
!Sample_characteristics_ch1 = histological subtype: Classic
!Sample_characteristics_ch1 = subgroup: WNT
!Sample_treatment_protocol_ch1 = N/A
!Sample_growth_protocol_ch1 = N/A
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = High molecular weight genomic DNA was extracted from primary tissue and cell lines using either the standard SDS/Proteinase K method or Qiagen DNEasy Blood and Tissue Kits.
!Sample_label_ch1 = Biotin
!Sample_label_protocol_ch1 = As directed by the manufacturer (Affymetrix)
!Sample_hyb_protocol = As directed by the manufacturer (Affymetrix)
!Sample_scan_protocol = As directed by the manufacturer (Affymetrix)
!Sample_description = MDT-MB-788
!Sample_data_processing = SNP genotyping was performed using the birdseed algorithm (v2) available in Affymetrix Genotyping Console 4.0.  For copy number analysis, CEL files were quantile normalized and signal intensities estimated using the MBEI method in dChip.
!Sample_platform_id = GPL6801
!Sample_contact_name = Paul,A.,Northcott
!Sample_contact_email = panorthcott@gmail.com
!Sample_contact_institute = German Cancer Research Center (DKFZ)
!Sample_contact_address = Im Neuenheimer Feld 280
!Sample_contact_city = HEIDELBERG
!Sample_contact_zip/postal_code = 69120
!Sample_contact_country = Germany
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM918nnn/GSM918701/suppl/GSM918701_MT608_MDT-MB-788.CEL.gz
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM918nnn/GSM918701/suppl/GSM918701_MT608_MDT-MB-788.birdseed.chp.gz
!Sample_series_id = GSE37384
!Sample_series_id = GSE37385
!Sample_data_row_count = 934968
#ID_REF = PROBE SET NAME
#VALUE = CALL
#CONFIDENCE = 
#FORCED CALL = 
#SIGNAL A = 
#SIGNAL B = 
!sample_table_begin
ID_REF	VALUE	CONFIDENCE	FORCED CALL	SIGNAL A	SIGNAL B
SNP_A-2131660	BB	0.004296	BB	446.976654	1899.988403
SNP_A-1967418	BB	0.001265	BB	251.205811	720.104675
SNP_A-1969580	BB	0.006643	BB	1241.325562	3780.053711
SNP_A-4263484	BB	0.002350	BB	403.896240	1584.037109
SNP_A-1978185	AA	0.012199	AA	790.056274	336.608704
SNP_A-4264431	AA	0.002970	AA	2262.681885	313.252960
SNP_A-1980898	AB	0.001962	AB	1044.499268	993.680725
SNP_A-1983139	AA	0.001847	AA	1444.070312	424.902618
SNP_A-4265735	AB	0.001862	AB	1122.376221	989.242798
SNP_A-1995832	AB	0.003169	AB	1273.856445	1257.589478
SNP_A-1995893	AB	0.001859	AB	1391.404053	1674.612427
SNP_A-1997689	BB	0.006630	BB	547.304443	2356.897461
SNP_A-1997709	AA	0.016366	AA	1166.990601	309.883606
SNP_A-1997896	AA	0.007546	AA	2665.281250	548.766296
SNP_A-1997922	AB	0.012598	AB	682.081726	636.303467
SNP_A-2000230	AA	0.012108	AA	1839.379272	1020.137939
SNP_A-2000332	AA	0.001617	AA	3624.879395	815.635376
SNP_A-2000337	AA	0.008339	AA	1156.678589	267.991455
SNP_A-2000342	AA	0.012942	AA	2500.201172	671.433044
SNP_A-4268172	AA	0.006663	AA	532.288391	245.404800
!sample_table_end
