^SAMPLE = GSM917771
!Sample_title = Primary medulloblastoma sample_MDT-MB-352 [SNP]
!Sample_geo_accession = GSM917771
!Sample_status = Public on Jul 27 2012
!Sample_submission_date = Apr 18 2012
!Sample_last_update_date = Jul 27 2012
!Sample_type = genomic
!Sample_channel_count = 1
!Sample_source_name_ch1 = Primary medulloblastoma
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = cell type: Primary medulloblastoma
!Sample_characteristics_ch1 = age: 2.0
!Sample_characteristics_ch1 = gender: F
!Sample_characteristics_ch1 = histological subtype: Desmoplastic
!Sample_characteristics_ch1 = subgroup: SHH
!Sample_treatment_protocol_ch1 = N/A
!Sample_growth_protocol_ch1 = N/A
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = High molecular weight genomic DNA was extracted from primary tissue and cell lines using either the standard SDS/Proteinase K method or Qiagen DNEasy Blood and Tissue Kits.
!Sample_label_ch1 = Biotin
!Sample_label_protocol_ch1 = As directed by the manufacturer (Affymetrix)
!Sample_hyb_protocol = As directed by the manufacturer (Affymetrix)
!Sample_scan_protocol = As directed by the manufacturer (Affymetrix)
!Sample_description = MDT-MB-352
!Sample_data_processing = SNP genotyping was performed using the birdseed algorithm (v2) available in Affymetrix Genotyping Console 4.0.  For copy number analysis, CEL files were quantile normalized and signal intensities estimated using the MBEI method in dChip.
!Sample_platform_id = GPL6801
!Sample_contact_name = Paul,A.,Northcott
!Sample_contact_email = panorthcott@gmail.com
!Sample_contact_institute = German Cancer Research Center (DKFZ)
!Sample_contact_address = Im Neuenheimer Feld 280
!Sample_contact_city = HEIDELBERG
!Sample_contact_zip/postal_code = 69120
!Sample_contact_country = Germany
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM917nnn/GSM917771/suppl/GSM917771_MT53_MDT-MB-352.CEL.gz
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM917nnn/GSM917771/suppl/GSM917771_MT53_MDT-MB-352.birdseed.chp.gz
!Sample_series_id = GSE37384
!Sample_series_id = GSE37385
!Sample_data_row_count = 934968
#ID_REF = PROBE SET NAME
#VALUE = CALL
#CONFIDENCE = 
#FORCED CALL = 
#SIGNAL A = 
#SIGNAL B = 
!sample_table_begin
ID_REF	VALUE	CONFIDENCE	FORCED CALL	SIGNAL A	SIGNAL B
SNP_A-2131660	AB	0.009424	AB	1037.929199	1024.809204
SNP_A-1967418	AB	0.003090	AB	664.682495	550.347168
SNP_A-1969580	BB	0.004189	BB	1629.707642	5445.832520
SNP_A-4263484	BB	0.003645	BB	496.210175	2006.019287
SNP_A-1978185	AA	0.001465	AA	1152.224121	271.344818
SNP_A-4264431	AA	0.003031	AA	2913.398682	389.910126
SNP_A-1980898	BB	0.009980	BB	304.874054	1960.022583
SNP_A-1983139	AA	0.002905	AA	1975.132080	512.038208
SNP_A-4265735	AA	0.000983	AA	1590.725098	425.039520
SNP_A-1995832	AA	0.004076	AA	2237.457764	387.850342
SNP_A-1995893	AA	0.011179	AA	2686.553955	1279.095215
SNP_A-1997689	BB	0.002933	BB	613.887329	2691.294678
SNP_A-1997709	AA	0.011397	AA	2166.669678	263.813293
SNP_A-1997896	AA	0.004036	AA	2478.217041	504.129944
SNP_A-1997922	AA	0.002678	AA	1405.635132	251.831955
SNP_A-2000230	AA	0.007517	AA	2470.087891	734.668579
SNP_A-2000332	AB	0.004319	AB	2714.496826	2916.462646
SNP_A-2000337	AA	0.001707	AA	1586.862305	307.917023
SNP_A-2000342	AA	0.002958	AA	3708.434326	876.382751
SNP_A-4268172	AA	0.005181	AA	966.228271	289.209808
!sample_table_end
