^SAMPLE = GSM284820
!Sample_title = Oral96
!Sample_geo_accession = GSM284820
!Sample_status = Public on Jul 01 2009
!Sample_submission_date = Apr 26 2008
!Sample_last_update_date = Feb 20 2009
!Sample_type = genomic
!Sample_channel_count = 2
!Sample_source_name_ch1 = Oral_Specimen_96
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = Formalin-fixed paraffin-embedded oral specimen.
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = All lesions were microdissected, and the dissected tissues were places in sodium dodecyl sulfate/proteinase K at 55Â°C and spiked twice a day for 72 hours with fresh proteinase K. Genomic DNA was extracted with phenol/chloroform and  with ethanol.
!Sample_label_ch1 = Cy3
!Sample_label_protocol_ch1 = Random prime probe labeling was performed to label sample and reference genomic DNA (250ng each).  Each reaction was labeled with either 2 nmol of cyanine-3 or cyanine-5 dCTP.
!Sample_source_name_ch2 = Normal male
!Sample_organism_ch2 = Homo sapiens
!Sample_taxid_ch2 = 9606
!Sample_characteristics_ch2 = Novagen pooled normal male genomic DNA.
!Sample_molecule_ch2 = genomic DNA
!Sample_extract_protocol_ch2 = Purchased genomic DNA.
!Sample_label_ch2 = Cy5
!Sample_label_protocol_ch2 = Random prime probe labeling was performed to label sample and reference genomic DNA (250ng each). Each reaction was labeled with either 2 nmol of cyanine-3 or cyanine-5 dCTP.
!Sample_hyb_protocol = Probes were combined, denatured and annealed in a solution containing 100 ug human Cot-1 DNA (Invitrogen) and 48 ul DIG Easy hybridization solution (Roche) containing sheared herring sperm DNA (Sigma-Aldrich) and yeast tRNA (Calbiochem). Probe was denautred at 85Â°C for 5 minutes, and repetitive sequences were blocked at 45Â°C for 1 hour prior to hybridization. The probe mixture was applied to the slide surface and hybridized for 36 hrs at 45Â°C. The arrays were washed 5 times in 0.1X SSC, 0.1% SDS at room temperature with agitation. Each array was then rinsed repeatedly in 0.1X SSC and dried by centrifugation.
!Sample_scan_protocol = A charge-coupled device (CCD) scanner system (ARrayworx eAuto, API, Issaquah, WA) was used to determine the signal intensities of the Cyanine 5/Cyanine3 channels. Arrays were scanned at a 9.75um resolution; exposure times for each image wavelength were usually between 0.2 to 2 sec. Images were analyzed by SoftWoRx Tracker analysis software (Applied Precision, Issaquah, WA, USA).
!Sample_description = N/A
!Sample_data_processing = A three-step normalization procedure [Khojasteh et al. BMC Bioinformatics 6:274, 2005] was performed to each raw data.
!Sample_platform_id = GPL2616
!Sample_contact_name = T,,Buys
!Sample_contact_laboratory = Wan Lam Lab
!Sample_contact_department = Cancer Genetics and Developmental Biology
!Sample_contact_institute = British Columbia Cancer Research Centre
!Sample_contact_address = 675 W.10th Avenue
!Sample_contact_city = Vancouver
!Sample_contact_state = BC
!Sample_contact_zip/postal_code = V5Z 1L3
!Sample_contact_country = Canada
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM284nnn/GSM284820/suppl/GSM284820.txt.gz
!Sample_series_id = GSE11275
!Sample_data_row_count = 53856
#ID_REF = 
#Spot Mean Intensity (w595) = Mean intensity of spot for Cy3 channel
#Spot Mean Intensity (w685) = Mean intensity of spot for Cy5 channel
#Background Median Intensity (w595) = Median signal intensity from area around spot for Cy3 channel
#Background Median Intensity (w685) = Median signal intensity from area around spot for Cy5 channel
#Spot Normalized Intensity (w595) = Locally normalized value for mean intensity of spot for Cy3 channel
#Spot Normalized Intensity (w685) = Locally normalized value for mean intensity of spot for Cy5 channel
#Spot SNR (w595) = Column "Spot Mean Intensity (w595)" divided by column "Background Median Intensity (w595)"
#Spot SNR (w685) = Column "Spot Mean Intensity (w685)" divided by column "Background Median Intensity (w685)"
#Spot Ratio (w595) = Column "Spot Normalized Intensity (w595)" divided by column "Spot Normalized Intensity (w685)"
#Spot Ratio (w685) = Column "Spot Normalized Intensity (w685)" divided by column "Spot Normalized Intensity (w595)"
#Spot Log2 Ratio (w595) = log2 for column labeled "Spot Ratio (595)"
#VALUE = log 2 ratio test/reference (Spot log2 ratio (w595) column following spatial bias normalization)
!sample_table_begin
ID_REF	Spot Mean Intensity (w595)	Spot Mean Intensity (w685)	Background Median Intensity (w595)	Background Median Intensity (w685)	Spot Normalized Intensity (w595)	Spot Normalized Intensity (w685)	Spot SNR (w595)	Spot SNR (w685)	Spot Ratio (w595)	Spot Ratio (w685)	Spot Log2 Ratio (w595)	VALUE
1	4350.94	3304.17	354.5	366	3996.44	2938.172	186.6354	175.5749	1.009174	0.9908955	0.01317479	0.127027
2	1981.04	1662.77	357.5	358.5	1623.54	1304.27	69.6523	70.8903	0.9235616	1.082749	-0.1147199	0.00027
3	2946.119	1970.826	362	362	2584.119	1608.826	134.9302	119.6168	1.191719	0.8391118	0.2530446	0.372415
4	1413.681	1235.578	360	366	1053.681	869.578	55.74	56.3046	0.899024	1.112302	-0.1535687	-0.032605
5	2562.76	2088.033	360	361	2202.76	1727.033	82.8627	75.6345	0.9463179	1.056712	-0.07960323	0.038738
6	2026.44	1784.477	362	371	1664.44	1413.477	60.6041	57.0772	0.873675	1.144574	-0.1948314	-0.082955
7	2024.912	1800.294	376	368	1648.912	1432.294	57.9896	74.7189	0.854153	1.170734	-0.2274337	-0.11557
8	1538.872	1337.633	364	364	1174.872	973.633	11.74015	10.79307	0.8952937	1.116936	-0.1595671	-0.044619
9	2767.494	2345.681	372.5	361.5	2394.994	1984.181	88.7015	97.4871	0.8955577	1.116607	-0.1591418	-0.046251
10	4636.63	3805.56	365	363	4271.63	3442.56	163.0968	167.5915	0.9206252	1.086203	-0.1193142	-0.006811
11	4706.84	3583.64	369	366	4337.84	3217.64	153.0541	145.2432	1.000245	0.9997411	0.000353088	0.111637
12	5432.78	3118.115	371	364	5061.78	2754.115	193.3302	138.5197	1.363615	0.7333344	0.4474364	0.559217
13	5791.59	4630.07	358	368	5433.59	4262.07	277.6666	260.619	0.945882	1.057199	-0.08026797	0.050165
14	4613.93	4033.19	358	369	4255.93	3664.19	209.677	229.1534	0.8617621	1.160397	-0.2146384	-0.098451
15	4619.11	3531.32	358	367	4261.11	3164.32	164.5227	142.1147	0.9991103	1.000876	-0.001284192	0.108492
16	4151.99	3653.68	359	366	3792.99	3287.68	158.4823	165.1082	0.8559787	1.168237	-0.2243532	-0.118944
17	5567.84	4754.44	380	379	5187.84	4375.44	225.4048	172.5571	0.8797014	1.136733	-0.1849142	-0.05745
18	3823.56	3187.34	369.5	378.5	3454.06	2808.84	152.9989	115.4714	0.9123757	1.096024	-0.1323	-0.007022
19	4231.97	3708.79	360	370	3871.97	3338.79	183.3431	157.4165	0.8604252	1.162199	-0.2168781	-0.085955
20	3978.03	3359.07	365	376	3613.03	2983.073	163.1113	148.2912	0.8986245	1.112796	-0.1542097	-0.024852
!sample_table_end
