^SAMPLE = GSM284812
!Sample_title = Oral112
!Sample_geo_accession = GSM284812
!Sample_status = Public on Jul 01 2009
!Sample_submission_date = Apr 26 2008
!Sample_last_update_date = Feb 20 2009
!Sample_type = genomic
!Sample_channel_count = 2
!Sample_source_name_ch1 = Oral_Specimen_112
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = Formalin-fixed paraffin-embedded oral specimen.
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = All lesions were microdissected, and the dissected tissues were places in sodium dodecyl sulfate/proteinase K at 55Â°C and spiked twice a day for 72 hours with fresh proteinase K. Genomic DNA was extracted with phenol/chloroform and  with ethanol.
!Sample_label_ch1 = Cy3
!Sample_label_protocol_ch1 = Random prime probe labeling was performed to label sample and reference genomic DNA (250ng each).  Each reaction was labeled with either 2 nmol of cyanine-3 or cyanine-5 dCTP.
!Sample_source_name_ch2 = Normal male
!Sample_organism_ch2 = Homo sapiens
!Sample_taxid_ch2 = 9606
!Sample_characteristics_ch2 = Novagen pooled normal male genomic DNA.
!Sample_molecule_ch2 = genomic DNA
!Sample_extract_protocol_ch2 = Purchased genomic DNA.
!Sample_label_ch2 = Cy5
!Sample_label_protocol_ch2 = Random prime probe labeling was performed to label sample and reference genomic DNA (250ng each). Each reaction was labeled with either 2 nmol of cyanine-3 or cyanine-5 dCTP.
!Sample_hyb_protocol = Probes were combined, denatured and annealed in a solution containing 100 ug human Cot-1 DNA (Invitrogen) and 48 ul DIG Easy hybridization solution (Roche) containing sheared herring sperm DNA (Sigma-Aldrich) and yeast tRNA (Calbiochem). Probe was denautred at 85Â°C for 5 minutes, and repetitive sequences were blocked at 45Â°C for 1 hour prior to hybridization. The probe mixture was applied to the slide surface and hybridized for 36 hrs at 45Â°C. The arrays were washed 5 times in 0.1X SSC, 0.1% SDS at room temperature with agitation. Each array was then rinsed repeatedly in 0.1X SSC and dried by centrifugation.
!Sample_scan_protocol = A charge-coupled device (CCD) scanner system (ARrayworx eAuto, API, Issaquah, WA) was used to determine the signal intensities of the Cyanine 5/Cyanine3 channels. Arrays were scanned at a 9.75um resolution; exposure times for each image wavelength were usually between 0.2 to 2 sec. Images were analyzed by SoftWoRx Tracker analysis software (Applied Precision, Issaquah, WA, USA).
!Sample_description = N/A
!Sample_data_processing = A three-step normalization procedure [Khojasteh et al. BMC Bioinformatics 6:274, 2005] was performed to each raw data.
!Sample_platform_id = GPL2616
!Sample_contact_name = T,,Buys
!Sample_contact_laboratory = Wan Lam Lab
!Sample_contact_department = Cancer Genetics and Developmental Biology
!Sample_contact_institute = British Columbia Cancer Research Centre
!Sample_contact_address = 675 W.10th Avenue
!Sample_contact_city = Vancouver
!Sample_contact_state = BC
!Sample_contact_zip/postal_code = V5Z 1L3
!Sample_contact_country = Canada
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM284nnn/GSM284812/suppl/GSM284812.txt.gz
!Sample_series_id = GSE11275
!Sample_data_row_count = 53856
#ID_REF = 
#Spot Mean Intensity (w595) = Mean intensity of spot for Cy3 channel
#Spot Mean Intensity (w685) = Mean intensity of spot for Cy5 channel
#Background Median Intensity (w595) = Median signal intensity from area around spot for Cy3 channel
#Background Median Intensity (w685) = Median signal intensity from area around spot for Cy5 channel
#Spot Normalized Intensity (w595) = Locally normalized value for mean intensity of spot for Cy3 channel
#Spot Normalized Intensity (w685) = Locally normalized value for mean intensity of spot for Cy5 channel
#Spot SNR (w595) = Column "Spot Mean Intensity (w595)" divided by column "Background Median Intensity (w595)"
#Spot SNR (w685) = Column "Spot Mean Intensity (w685)" divided by column "Background Median Intensity (w685)"
#Spot Ratio (w595) = Column "Spot Normalized Intensity (w595)" divided by column "Spot Normalized Intensity (w685)"
#Spot Ratio (w685) = Column "Spot Normalized Intensity (w685)" divided by column "Spot Normalized Intensity (w595)"
#Spot Log2 Ratio (w595) = log2 for column labeled "Spot Ratio (595)"
#VALUE = log 2 ratio test/reference (Spot log2 ratio (w595) column following spatial bias normalization)
!sample_table_begin
ID_REF	Spot Mean Intensity (w595)	Spot Mean Intensity (w685)	Background Median Intensity (w595)	Background Median Intensity (w685)	Spot Normalized Intensity (w595)	Spot Normalized Intensity (w685)	Spot SNR (w595)	Spot SNR (w685)	Spot Ratio (w595)	Spot Ratio (w685)	Spot Log2 Ratio (w595)	VALUE
1	1602	704.94	367.5	356.5	1234.5	348.44	55.4784	22.75556	0.8889549	1.124824	-0.1698179	-0.139982
2	2776.823	992.896	385	349	2391.823	643.896	105.4741	53.6686	0.9320304	1.072838	-0.101551	-0.129292
3	1750.844	700.667	381.5	354.5	1369.344	346.167	72.6726	22.886	0.9925305	1.007443	-0.01081665	-0.06473
4	2457.349	886.047	391.5	359.5	2065.849	526.547	102.5886	44.1857	0.9844144	1.015749	-0.02266236	-0.055459
5	2924.421	917.991	402	357	2522.421	560.991	154.3021	45.1061	1.128179	0.8863112	0.1739966	0.14357
6	2587.758	957.364	396	359	2191.758	598.364	131.3947	40.2834	0.9190602	1.087979	-0.1217687	-0.154741
7	3066.29	1088.607	394.5	361.5	2671.79	727.107	91.7708	47.9809	0.9219776	1.084536	-0.1171964	-0.144835
8	1833.07	684.349	395	358	1438.07	326.349	51.0116	16.75102	1.105642	0.9043776	0.1448845	0.088567
9	2492.039	907.845	382	345	2110.039	562.845	122.9673	45.0865	0.9406294	1.063031	-0.08830174	-0.122824
10	2242.326	866.081	379	338	1863.326	528.081	109.0925	36.4349	0.8853287	1.129431	-0.1757149	-0.163054
11	2113.977	775.667	378	337	1735.977	438.667	92.3755	28.35967	0.9929468	1.007021	-0.01021167	-0.004954
12	2664.367	919.022	380	341	2284.367	578.022	103.2942	41.3441	0.9916033	1.008385	-0.01216515	-0.004887
13	3532.04	1191.926	387	341	3145.042	850.926	145.7657	56.4624	0.927367	1.078233	-0.1087877	-0.092067
14	5128.13	1445.966	399.5	346	4728.63	1099.966	207.4423	78.4628	1.078629	0.9270264	0.1091994	0.144219
15	3076.425	968.195	399	343	2677.425	625.195	162.4439	45.3501	1.074529	0.9305637	0.1037048	0.116688
16	2758.618	960.73	400	345	2358.618	615.73	128.387	56.3211	0.9611334	1.040353	-0.05719133	-0.04854
17	3662.14	1144.622	400.5	347	3261.64	797.622	206.6824	64.6527	1.026021	0.9745595	0.03705971	0.052229
18	1338.518	588.265	395	340	943.518	248.2651	53.0793	22.81112	0.9535671	1.048608	-0.0685937	-0.019167
19	2037.874	792.644	389	338	1648.874	454.644	93.1644	36.1233	0.9099821	1.098833	-0.13609	-0.130162
20	1502.293	655	375	338	1127.293	317	61.4284	17.33191	0.8922655	1.120651	-0.164455	-0.185864
!sample_table_end
