^SAMPLE = GSM1300811
!Sample_title = Liver_Normal_42
!Sample_geo_accession = GSM1300811
!Sample_status = Public on Jan 02 2015
!Sample_submission_date = Jan 03 2014
!Sample_last_update_date = Jan 02 2015
!Sample_type = genomic
!Sample_channel_count = 1
!Sample_source_name_ch1 = liver tissues, normal 42
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = population: Han Chinese
!Sample_characteristics_ch1 = tissue: liver
!Sample_characteristics_ch1 = gender: male
!Sample_treatment_protocol_ch1 = None
!Sample_growth_protocol_ch1 = None
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = DNA of the samples were extracted by using the RNA/DNA Mini Kit (Qiagen, Hilden, Germany). The integrity of the tissue DNA was checked by running in 1% Agarose gel, and concentration was measured by ultraviolet spectroscopy. DNA was diluted to working concentrations of 50 ng/Î¼l for SNP chip genotyping.
!Sample_label_ch1 = Biotin
!Sample_label_protocol_ch1 = As per manufacturer (Affymetrix)
!Sample_hyb_protocol = DNA was restriction digested, PCR amplified, fragmented, labeled and hybridized to each array according to the manufacturer's instructions.
!Sample_scan_protocol = The Arrays were then washed using Affymetrix fluidics stations, and scanned using the Gene Chip Scanner 3000.
!Sample_description = Hybridized to SNP 6.0
!Sample_data_processing = The array image was acquired using GeneChipÂ® Command ConsoleÂ® Software (AGCC). Genotype data were generated using the birdseed algorithm using Affymetrix Power Tools (apt-1.15.0).
!Sample_data_processing = Genotype Call (SNP call): AA, AB, BB, NC, and NoCall; 'Signal' = Summarized signal
!Sample_platform_id = GPL6801
!Sample_contact_name = Zhiqiang,,Li
!Sample_contact_email = lizqsjtu@gmail.com
!Sample_contact_phone = 13585706075
!Sample_contact_department = Bio-X Institutes
!Sample_contact_institute = Shanghai Jiao Tong University
!Sample_contact_address = Huashan Road No.1954
!Sample_contact_city = Shanghai
!Sample_contact_zip/postal_code = 200030
!Sample_contact_country = China
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1300nnn/GSM1300811/suppl/GSM1300811_BZ-76G__GenomeWideSNP_6_.CEL.gz
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1300nnn/GSM1300811/suppl/GSM1300811_BZ-76G__GenomeWideSNP_6_.birdseed-v2.chp.gz
!Sample_series_id = GSE53790
!Sample_series_id = GSE53792
!Sample_data_row_count = 909622
#ID_REF = PROBE SET NAME
#VALUE = CALL
#CONFIDENCE = 
#FORCED CALL = 
#SIGNAL A = 
#SIGNAL B = 
!sample_table_begin
ID_REF	VALUE	CONFIDENCE	FORCED CALL	SIGNAL A	SIGNAL B
SNP_A-2131660	BB	0.001217	BB	946.547424	3184.315918
SNP_A-1967418	BB	0.004054	BB	305.914825	672.023315
SNP_A-1969580	BB	0.002776	BB	1136.550415	4308.329102
SNP_A-4263484	AB	0.002196	AB	1664.875977	1093.438599
SNP_A-1978185	AB	0.000704	AB	922.875427	1438.379639
SNP_A-4264431	AB	0.008010	AB	1046.709473	783.251282
SNP_A-1980898	BB	0.012556	BB	215.123734	797.597412
SNP_A-1983139	AB	0.004626	AB	1978.227539	1468.597168
SNP_A-4265735	AB	0.002848	AB	1108.973022	1225.674927
SNP_A-1995832	AB	0.001145	AB	1778.874146	1537.115356
SNP_A-1995893	AB	0.000969	AB	1613.722046	1803.696411
SNP_A-1997689	BB	0.001485	BB	646.726379	3081.791504
SNP_A-1997709	AA	0.003449	AA	1841.578735	318.653778
SNP_A-1997896	AA	0.016908	AA	1388.071167	337.599792
SNP_A-1997922	AB	0.003688	AB	706.332275	599.306458
SNP_A-2000230	AA	0.001650	AA	2443.612549	1079.790283
SNP_A-2000332	AA	0.004423	AA	3959.522705	853.521362
SNP_A-2000337	AA	0.001622	AA	1676.441895	308.074890
SNP_A-2000342	AA	0.005407	AA	3204.673096	786.829773
SNP_A-4268173	AA	0.006571	AA	1303.661987	253.947189
!sample_table_end
