^SAMPLE = GSM1300788
!Sample_title = Liver_Normal_19
!Sample_geo_accession = GSM1300788
!Sample_status = Public on Jan 02 2015
!Sample_submission_date = Jan 03 2014
!Sample_last_update_date = Jan 02 2015
!Sample_type = genomic
!Sample_channel_count = 1
!Sample_source_name_ch1 = liver tissues, normal 19
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = population: Han Chinese
!Sample_characteristics_ch1 = tissue: liver
!Sample_characteristics_ch1 = gender: male
!Sample_treatment_protocol_ch1 = None
!Sample_growth_protocol_ch1 = None
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = DNA of the samples were extracted by using the RNA/DNA Mini Kit (Qiagen, Hilden, Germany). The integrity of the tissue DNA was checked by running in 1% Agarose gel, and concentration was measured by ultraviolet spectroscopy. DNA was diluted to working concentrations of 50 ng/Î¼l for SNP chip genotyping.
!Sample_label_ch1 = Biotin
!Sample_label_protocol_ch1 = As per manufacturer (Affymetrix)
!Sample_hyb_protocol = DNA was restriction digested, PCR amplified, fragmented, labeled and hybridized to each array according to the manufacturer's instructions.
!Sample_scan_protocol = The Arrays were then washed using Affymetrix fluidics stations, and scanned using the Gene Chip Scanner 3000.
!Sample_description = Hybridized to SNP 6.0
!Sample_data_processing = The array image was acquired using GeneChipÂ® Command ConsoleÂ® Software (AGCC). Genotype data were generated using the birdseed algorithm using Affymetrix Power Tools (apt-1.15.0).
!Sample_data_processing = Genotype Call (SNP call): AA, AB, BB, NC, and NoCall; 'Signal' = Summarized signal
!Sample_platform_id = GPL6801
!Sample_contact_name = Zhiqiang,,Li
!Sample_contact_email = lizqsjtu@gmail.com
!Sample_contact_phone = 13585706075
!Sample_contact_department = Bio-X Institutes
!Sample_contact_institute = Shanghai Jiao Tong University
!Sample_contact_address = Huashan Road No.1954
!Sample_contact_city = Shanghai
!Sample_contact_zip/postal_code = 200030
!Sample_contact_country = China
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1300nnn/GSM1300788/suppl/GSM1300788_BZ-32G__GenomeWideSNP_6_.CEL.gz
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1300nnn/GSM1300788/suppl/GSM1300788_BZ-32G__GenomeWideSNP_6_.birdseed-v2.chp.gz
!Sample_series_id = GSE53790
!Sample_series_id = GSE53792
!Sample_data_row_count = 909622
#ID_REF = PROBE SET NAME
#VALUE = CALL
#CONFIDENCE = 
#FORCED CALL = 
#SIGNAL A = 
#SIGNAL B = 
!sample_table_begin
ID_REF	VALUE	CONFIDENCE	FORCED CALL	SIGNAL A	SIGNAL B
SNP_A-2131660	AA	0.001009	AA	2778.762207	584.696411
SNP_A-1967418	BB	0.007118	BB	373.823547	733.976135
SNP_A-1969580	BB	0.001670	BB	1379.148193	5020.556152
SNP_A-4263484	AB	0.004017	AB	1790.606689	1087.401855
SNP_A-1978185	AA	0.003930	AA	1042.763672	394.318878
SNP_A-4264431	AA	0.017086	AA	1605.851685	418.285858
SNP_A-1980898	BB	0.003954	BB	267.207733	1065.784058
SNP_A-1983139	AB	0.003554	AB	1588.239868	1492.045044
SNP_A-4265735	AA	0.009416	AA	1929.913696	579.169556
SNP_A-1995832	BB	0.005657	BB	905.955933	2744.587891
SNP_A-1995893	BB	0.002327	BB	440.262604	2181.687744
SNP_A-1997689	BB	0.008638	BB	793.157654	2540.949707
SNP_A-1997709	AA	0.012134	AA	1970.238647	423.824951
SNP_A-1997896	AA	0.005889	AA	1506.457520	643.107910
SNP_A-1997922	AB	0.008680	AB	606.863831	499.856476
SNP_A-2000230	AA	0.004314	AA	2491.601807	813.630920
SNP_A-2000332	AB	0.002320	AB	2737.698242	2613.604248
SNP_A-2000337	AA	0.003090	AA	1371.023926	303.584076
SNP_A-2000342	AA	0.020462	AA	2441.059082	892.508972
SNP_A-4268173	AB	0.012441	AB	1143.657959	1332.011475
!sample_table_end
